Time,X Value,Y Value
0.01,40502,38754
0.02,38872,35997
0.03,36860,37466
0.04,40965,36699
0.05,39239,36093
0.060000000000000005,41202,37143
0.07,42526,30748
0.08,39768,38042
0.09,37748,35077
0.09999999999999999,42071,37444
0.10999999999999999,34712,37255
0.11999999999999998,41594,31963
0.12999999999999998,35702,35288
0.13999999999999999,39020,42885
0.15,42141,40268
0.16,37479,33725
0.17,35063,39252
0.18000000000000002,38112,37393
0.19000000000000003,38761,33190
0.20000000000000004,39552,36615
0.21000000000000005,42646,38332
0.22000000000000006,42380,37749
0.23000000000000007,36751,33118
0.24000000000000007,37012,33189
0.25000000000000006,39275,41546
0.26000000000000006,41006,36011
0.2700000000000001,37546,42033
0.2800000000000001,41800,37824
0.2900000000000001,41574,37451
0.3000000000000001,36110,36811
0.3100000000000001,38913,37739
0.3200000000000001,39180,33109
0.3300000000000001,39285,38068
0.34000000000000014,45344,36259
0.35000000000000014,43161,39234
0.36000000000000015,43261,38699
0.37000000000000016,40339,35248
0.38000000000000017,38713,35983
0.3900000000000002,38603,39571
0.4000000000000002,37278,38720
0.4100000000000002,39466,38772
0.4200000000000002,38103,33960
0.4300000000000002,38833,33843
0.4400000000000002,38256,36205
0.45000000000000023,37790,28233
0.46000000000000024,38809,36793
0.47000000000000025,37588,35551
0.48000000000000026,38589,29241
0.49000000000000027,37593,33406
0.5000000000000002,39524,39313
0.5100000000000002,41611,36281
0.5200000000000002,39612,38619
0.5300000000000002,40463,31222
0.5400000000000003,37881,41237
0.5500000000000003,41665,36279
0.5600000000000003,42030,39034
0.5700000000000003,38835,39504
0.5800000000000003,40729,34876
0.5900000000000003,42910,36245
0.6000000000000003,35658,41551
0.6100000000000003,38487,35611
0.6200000000000003,39113,31465
0.6300000000000003,36224,34692
0.6400000000000003,35609,39760
0.6500000000000004,39270,44000
0.6600000000000004,34719,34431
0.6700000000000004,38603,39144
0.6800000000000004,38506,30747
0.6900000000000004,39503,35528
0.7000000000000004,37402,39509
0.7100000000000004,37470,38688
0.7200000000000004,42381,27871
0.7300000000000004,40072,35834
0.7400000000000004,41516,38577
0.7500000000000004,45404,37135
0.7600000000000005,37623,32820
0.7700000000000005,42527,36981
0.7800000000000005,40143,38960
0.7900000000000005,41556,38944
0.8000000000000005,38204,39230
0.8100000000000005,38025,36290
0.8200000000000005,43586,35890
0.8300000000000005,45573,33530
0.8400000000000005,38454,38960
0.8500000000000005,41109,32456
0.8600000000000005,43577,33265
0.8700000000000006,42743,42769
0.8800000000000006,36546,32261
0.8900000000000006,40831,37889
0.9000000000000006,40095,36662
0.9100000000000006,37736,37923
0.9200000000000006,39317,37123
0.9300000000000006,39205,39154
0.9400000000000006,41342,29365
0.9500000000000006,35810,37293
0.9600000000000006,35808,37801
0.9700000000000006,39952,29533
0.9800000000000006,37902,35175
0.9900000000000007,36443,34658
1.0000000000000007,37027,31232
1.0100000000000007,38503,36808
1.0200000000000007,36574,31508
1.0300000000000007,41243,40307
1.0400000000000007,42287,34341
1.0500000000000007,39573,37839
1.0600000000000007,38930,34449
1.0700000000000007,39113,36390
1.0800000000000007,39433,36748
1.0900000000000007,40496,42616
1.1000000000000008,43457,34708
1.1100000000000008,38166,37804
1.1200000000000008,35223,34837
1.1300000000000008,42507,33225
1.1400000000000008,40508,30557
1.1500000000000008,40447,37027
1.1600000000000008,36215,33504
1.1700000000000008,39505,34175
1.1800000000000008,37441,36808
1.1900000000000008,39942,41822
1.2000000000000008,36238,38106
1.2100000000000009,43114,34339
1.2200000000000009,40914,36709
1.2300000000000009,37089,33054
1.2400000000000009,39407,36196
1.2500000000000009,39968,33463
1.260000000000001,42274,31877
1.270000000000001,40622,35624
1.280000000000001,36059,35138
1.290000000000001,38411,32087
1.300000000000001,37857,35615
1.310000000000001,38886,40816
1.320000000000001,38331,40979
1.330000000000001,34968,35972
1.340000000000001,40337,36736
1.350000000000001,37658,30887
1.360000000000001,36312,39078
1.370000000000001,37764,37963
1.380000000000001,43052,36537
1.390000000000001,40758,41786
1.400000000000001,30984,35319
1.410000000000001,42365,35161
1.420000000000001,39182,37010
1.430000000000001,37687,36421
1.440000000000001,44701,36340
1.450000000000001,37537,37251
1.460000000000001,39967,39421
1.470000000000001,39331,34432
1.480000000000001,37652,37137
1.490000000000001,36311,37877
1.500000000000001,37010,34212
1.5100000000000011,43195,32976
1.5200000000000011,36922,36683
1.5300000000000011,35635,34314
1.5400000000000011,41698,37877
1.5500000000000012,38399,31594
1.5600000000000012,41712,31952
1.5700000000000012,35740,36147
1.5800000000000012,41507,38989
1.5900000000000012,32234,36521
1.6000000000000012,43230,37549
1.6100000000000012,40918,35173
1.6200000000000012,43115,39885
1.6300000000000012,39446,36653
1.6400000000000012,38411,34945
1.6500000000000012,38628,37084
1.6600000000000013,41136,32552
1.6700000000000013,38574,33071
1.6800000000000013,38441,36594
1.6900000000000013,38811,37414
1.7000000000000013,40989,33377
1.7100000000000013,38998,33540
1.7200000000000013,38879,33379
1.7300000000000013,35828,36785
1.7400000000000013,38296,31270
1.7500000000000013,37769,32764
1.7600000000000013,39694,43189
1.7700000000000014,35864,44000
1.7800000000000014,41904,38948
1.7900000000000014,40418,36430
1.8000000000000014,41644,36207
1.8100000000000014,38254,39758
1.8200000000000014,40650,43140
1.8300000000000014,32792,36507
1.8400000000000014,38568,34537
1.8500000000000014,39608,34480
1.8600000000000014,39128,38565
1.8700000000000014,39952,30747
1.8800000000000014,37783,35246
1.8900000000000015,33954,40066
1.9000000000000015,32076,35841
1.9100000000000015,41882,35891
1.9200000000000015,39535,36115
1.9300000000000015,38982,33162
1.9400000000000015,40367,36154
1.9500000000000015,34914,30072
1.9600000000000015,43075,36647
1.9700000000000015,39955,30777
1.9800000000000015,33531,34224
1.9900000000000015,38278,35354
2.0000000000000013,40412,34612
2.010000000000001,39017,39636
2.020000000000001,35407,38912
2.0300000000000007,33712,41566
2.0400000000000005,41257,39097
2.0500000000000003,36254,31400
2.06,36596,35062
2.07,42408,43647
2.0799999999999996,41068,30904
2.0899999999999994,37999,39230
2.099999999999999,34377,32550
2.109999999999999,40589,29663
2.1199999999999988,38197,34315
2.1299999999999986,37246,37614
2.1399999999999983,38528,38603
2.149999999999998,36712,35412
2.159999999999998,38407,39880
2.1699999999999977,42397,36944
2.1799999999999975,38412,39263
2.1899999999999973,41131,31649
2.199999999999997,34459,33672
2.209999999999997,39321,34778
2.2199999999999966,38006,42765
2.2299999999999964,33990,41943
2.239999999999996,43727,34086
2.249999999999996,39108,28976
2.259999999999996,37693,35722
2.2699999999999956,35664,32279
2.2799999999999954,41994,36360
2.289999999999995,39117,36903
2.299999999999995,40747,37883
2.3099999999999947,39988,34991
2.3199999999999945,44269,36634
2.3299999999999943,38703,37197
2.339999999999994,35471,31324
2.349999999999994,39530,33427
2.3599999999999937,39974,36387
2.3699999999999934,35864,34801
2.3799999999999932,31459,32663
2.389999999999993,39973,35989
2.399999999999993,43127,34556
2.4099999999999926,42013,33343
2.4199999999999924,39255,42132
2.429999999999992,41259,31015
2.439999999999992,35286,31661
2.4499999999999917,39839,39719
2.4599999999999915,33766,38281
2.4699999999999913,40318,33992
2.479999999999991,40288,35970
2.489999999999991,37504,36340
2.4999999999999907,37492,37724
2.5099999999999905,38133,35369
