Time;Channel B;Channel D
-4,98753013;0,00000000;0,00000000
-4,98742613;0,00000000;0,00000000
-4,98732213;0,04336860;0,00000000
-4,98721813;0,00000000;0,00000000
-4,98711413;0,04336860;0,00000000
-4,98701013;0,00000000;0,00000000
-4,98690613;0,04336860;0,00000000
-4,98680213;0,00000000;0,00000000
-4,98669813;0,00000000;0,00000000
-4,98659413;0,00000000;0,00000000
-4,98649013;0,04336860;0,00000000
-4,98638613;0,00000000;0,00000000
-4,98628213;0,00000000;0,00000000
-4,98617813;0,00000000;0,00000000
-4,98607413;0,00000000;0,01734744
-4,98597013;0,04336860;0,00000000
-4,98586613;0,00000000;0,00000000
-4,98576213;0,00000000;0,00000000
-4,98565813;0,00000000;0,00000000
-4,98555413;0,00000000;0,00000000
-4,98545013;0,00000000;0,00000000
-4,98534613;0,00000000;0,00000000
-4,98524213;0,00000000;0,00000000
-4,98513813;0,00000000;0,00000000
-4,98503413;0,04336860;0,00000000
-4,98493013;0,00000000;0,00000000
-4,98482613;0,04336860;0,00000000
-4,98472213;0,00000000;0,00000000
-4,98461813;0,00000000;0,00000000
-4,98451413;0,00000000;0,00000000
-4,98441013;0,00000000;0,00000000
-4,98430613;0,04336860;0,00000000
-4,98420213;0,00000000;0,00000000
-4,98409813;0,00000000;0,00000000
-4,98399413;0,00000000;0,00000000
-4,98389013;0,04336860;0,00000000
-4,98378613;0,00000000;0,00000000
-4,98368213;0,00000000;0,00000000
-4,98357813;0,00000000;0,00000000
-4,98347413;0,00000000;0,00000000
-4,98337013;0,00000000;0,00000000
-4,98326613;0,00000000;0,00000000
-4,98316213;0,04336860;0,00000000
-4,98305813;0,00000000;0,00000000
-4,98295413;0,00000000;0,00000000
-4,98285013;0,00000000;0,00000000
-4,98274613;0,00000000;0,00000000
-4,98264213;0,00000000;0,00000000
-4,98253813;0,04336860;0,00000000
-4,98243413;0,00000000;0,00000000
-4,98233013;0,00000000;0,00000000
-4,98222613;0,00000000;0,00000000
-4,98212213;0,00000000;0,00000000
-4,98201813;0,00000000;0,00000000
-4,98191413;0,00000000;0,00000000
-4,98181013;0,00000000;0,00000000
-4,98170613;0,04336860;0,00000000
-4,98160213;0,00000000;0,00000000
-4,98149813;0,00000000;0,00000000
-4,98139413;0,00000000;0,00000000
-4,98129013;0,04336860;0,00000000
-4,98118613;0,00000000;0,00000000
-4,98108213;0,00000000;0,00000000
-4,98097813;0,00000000;0,00000000
-4,98087413;0,00000000;0,00000000
-4,98077013;0,00000000;0,00000000
-4,98066613;0,00000000;0,00000000
-4,98056213;0,00000000;0,00000000
-4,98045813;0,04336860;0,00000000
-4,98035413;0,00000000;0,00000000
-4,98025013;0,00000000;0,00000000
-4,98014613;0,00000000;0,00000000
-4,98004213;0,00000000;0,00000000
-4,97993813;0,00000000;0,00000000
-4,97983413;0,00000000;0,00000000
-4,97973013;0,00000000;0,00000000
-4,97962613;0,00000000;0,00000000
-4,97952213;0,00000000;0,00000000
-4,97941813;0,00000000;0,00000000
-4,97931413;0,04336860;0,00000000
-4,97921013;0,00000000;0,00000000
-4,97910613;0,00000000;0,00000000
-4,97900213;0,04336860;0,00000000
-4,97889813;0,00000000;0,00000000
-4,97879413;0,00000000;0,00000000
-4,97869013;0,00000000;0,00000000
-4,97858613;0,00000000;0,00000000
-4,97848213;0,00000000;0,00000000
-4,97837813;0,00000000;0,00000000
-4,97827413;0,00000000;0,00000000
-4,97817013;0,00000000;0,00000000
-4,97806613;0,00000000;0,00000000
-4,97796213;0,00000000;0,00000000
-4,97785813;0,00000000;0,00000000
-4,97775413;0,00000000;0,00000000
-4,97765013;0,00000000;0,00000000
-4,97754613;0,00000000;0,00000000
-4,97744213;0,04336860;0,00000000
-4,97733813;0,00000000;0,00000000
-4,97723413;0,00000000;0,00000000
-4,97713013;0,00000000;0,00000000
-4,97702613;0,00000000;0,00000000
-4,97692213;0,04336860;0,00000000
-4,97681813;0,00000000;0,00000000
-4,97671413;0,00000000;0,00000000
-4,97661013;0,04336860;0,00000000
-4,97650613;0,00000000;0,00000000
-4,97640213;0,00000000;0,00000000
-4,97629813;0,04336860;0,00000000
-4,97619413;0,00000000;0,00000000
-4,97609013;0,00000000;0,00000000
-4,97598613;0,04336860;0,00000000
-4,97588213;0,00000000;0,00000000
-4,97577813;0,00000000;0,00000000
-4,97567413;0,04336860;0,00000000
-4,97557013;0,00000000;0,00000000
-4,97546613;0,00000000;0,00000000
-4,97536213;0,00000000;0,00000000
-4,97525813;0,00000000;0,00000000
-4,97515413;0,00000000;0,00000000
-4,97505013;0,00000000;0,00000000
-4,97494613;0,00000000;0,00000000
-4,97484213;0,00000000;0,00000000
-4,97473813;0,00000000;0,00000000
-4,97463413;0,00000000;0,00000000
-4,97453013;0,00000000;0,00000000
-4,97442613;0,04336860;0,00000000
-4,97432213;0,00000000;0,00000000
-4,97421813;0,04336860;0,00000000
-4,97411413;0,00000000;0,00000000
-4,97401013;0,04336860;0,00000000
-4,97390613;0,00000000;0,00000000
-4,97380213;0,00000000;0,00000000
-4,97369813;0,00000000;0,00000000
-4,97359413;0,00000000;0,00000000
-4,97349013;0,00000000;0,00000000
-4,97338613;0,00000000;0,00000000
-4,97328213;0,00000000;0,00000000
-4,97317813;0,00000000;0,00000000
-4,97307413;0,00000000;0,00000000
-4,97297013;0,00000000;0,00000000
-4,97286613;0,00000000;0,00000000
-4,97276213;0,00000000;0,00000000
-4,97265813;0,00000000;0,00000000
-4,97255413;0,00000000;0,00000000
-4,97245013;0,00000000;0,00000000
-4,97234613;0,04336860;0,00000000
-4,97224213;0,00000000;0,00000000
-4,97213813;0,00000000;0,00000000
-4,97203413;0,00000000;0,00000000
-4,97193013;0,00000000;0,00000000
-4,97182613;0,00000000;0,00000000
-4,97172213;0,00000000;0,00000000
-4,97161813;0,00000000;0,00000000
-4,97151413;0,04336860;0,00000000
-4,97141013;0,00000000;0,00000000
-4,97130613;0,04336860;0,00000000
-4,97120213;0,00000000;0,00000000
-4,97109813;0,00000000;0,00000000
-4,97099413;0,00000000;0,00000000
-4,97089013;0,04336860;0,00000000
-4,97078613;0,00000000;0,00000000
-4,97068213;0,00000000;0,00000000
-4,97057813;0,00000000;0,00000000
-4,97047413;0,00000000;0,00000000
-4,97037013;0,00000000;0,00000000
-4,97026613;0,00000000;0,00000000
-4,97016213;0,00000000;0,00000000
-4,97005813;0,04336860;0,00000000
-4,96995413;0,00000000;0,00000000
-4,96985013;0,00000000;0,00000000
-4,96974613;0,00000000;0,00000000
-4,96964213;0,00000000;0,01734744
-4,96953813;0,00000000;0,00000000
-4,96943413;0,00000000;0,00000000
-4,96933013;0,00000000;0,00000000
-4,96922613;0,00000000;0,00000000
-4,96912213;0,04336860;0,00000000
-4,96901813;0,00000000;0,00000000
-4,96891413;0,00000000;0,00000000
-4,96881013;0,00000000;0,00000000
-4,96870613;0,00000000;0,00000000
-4,96860213;0,00000000;0,00000000
-4,96849813;0,00000000;0,00000000
-4,96839413;0,04336860;0,00000000
-4,96829013;0,00000000;0,00000000
-4,96818613;0,00000000;0,00000000
-4,96808213;0,00000000;0,00000000
-4,96797813;0,00000000;0,00000000
-4,96787413;0,00000000;0,00000000
-4,96777013;0,00000000;0,00000000
-4,96766613;0,00000000;0,00000000
-4,96756213;0,00000000;0,00000000
-4,96745813;0,00000000;0,00000000
-4,96735413;0,04336860;0,00000000
-4,96725013;0,00000000;0,00000000
-4,96714613;0,00000000;0,00000000
-4,96704213;-0,04336860;0,00000000
-4,96693813;0,00000000;0,00000000
-4,96683413;0,00000000;0,00000000
-4,96673013;0,00000000;0,00000000
-4,96662613;0,00000000;0,00000000
-4,96652213;0,00000000;0,00000000
-4,96641813;0,00000000;0,00000000
-4,96631413;0,00000000;0,00000000
-4,96621013;0,00000000;0,00000000
-4,96610613;0,00000000;0,00000000
-4,96600213;0,00000000;0,00000000
-4,96589813;0,00000000;0,00000000
-4,96579413;0,00000000;0,00000000
-4,96569013;0,00000000;0,00000000
-4,96558613;0,00000000;0,00000000
-4,96548213;0,00000000;0,00000000
-4,96537813;0,00000000;0,00000000
-4,96527413;0,04336860;0,00000000
-4,96517013;0,00000000;0,00000000
-4,96506613;0,04336860;0,00000000
-4,96496213;0,00000000;0,00000000
-4,96485813;0,00000000;0,00000000
-4,96475413;0,00000000;0,00000000
-4,96465013;0,00000000;0,00000000
-4,96454613;0,00000000;0,00000000
-4,96444213;0,00000000;0,00000000
-4,96433813;0,00000000;0,00000000
-4,96423413;0,00000000;0,00000000
-4,96413013;0,00000000;0,00000000
-4,96402613;0,00000000;0,00000000
-4,96392213;0,00000000;0,00000000
-4,96381813;0,00000000;0,00000000
-4,96371413;0,00000000;0,00000000
-4,96361013;0,00000000;0,00000000
-4,96350613;0,00000000;0,00000000
-4,96340213;0,00000000;0,00000000
-4,96329813;0,00000000;0,00000000
-4,96319413;0,00000000;0,00000000
-4,96309013;0,00000000;0,00000000
-4,96298613;0,04336860;0,00000000
-4,96288213;0,00000000;0,00000000
-4,96277813;0,04336860;0,00000000
-4,96267413;0,00000000;0,00000000
-4,96257013;0,00000000;0,00000000
-4,96246613;0,00000000;0,00000000
-4,96236213;0,04336860;0,00000000
-4,96225813;0,00000000;0,00000000
-4,96215413;0,00000000;0,00000000
-4,96205013;0,00000000;0,00000000
-4,96194613;0,00000000;0,00000000
-4,96184213;0,04336860;0,00000000
-4,96173813;0,04336860;0,01734744
-4,96163413;-0,04336860;0,00000000
-4,96153013;0,00000000;0,00000000
-4,96142613;0,04336860;0,00000000
-4,96132213;0,00000000;0,00000000
-4,96121813;0,00000000;0,00000000
-4,96111413;0,04336860;0,00000000
-4,96101013;0,00000000;0,00000000
-4,96090613;0,04336860;0,00000000
-4,96080213;0,00000000;0,00000000
-4,96069813;0,04336860;0,00000000
-4,96059413;0,00000000;0,00000000
-4,96049013;0,00000000;0,00000000
-4,96038613;0,00000000;0,00000000
-4,96028213;0,00000000;0,00000000
-4,96017813;0,00000000;0,00000000
-4,96007413;0,00000000;0,00000000
-4,95997013;0,00000000;0,00000000
-4,95986613;0,04336860;0,00000000
-4,95976213;0,00000000;0,00000000
-4,95965813;0,00000000;0,00000000
-4,95955413;0,00000000;0,00000000
-4,95945013;0,00000000;0,00000000
-4,95934613;0,00000000;0,00000000
-4,95924213;0,00000000;0,00000000
-4,95913813;0,00000000;0,00000000
-4,95903413;0,00000000;0,00000000
-4,95893014;0,00000000;0,00000000
-4,95882614;0,04336860;0,00000000
-4,95872214;0,00000000;0,00000000
-4,95861814;0,00000000;0,00000000
-4,95851414;0,00000000;0,00000000
-4,95841014;0,00000000;0,00000000
-4,95830614;0,00000000;0,00000000
-4,95820214;0,00000000;0,00000000
-4,95809814;0,00000000;0,00000000
-4,95799414;0,00000000;0,00000000
-4,95789014;0,00000000;0,00000000
-4,95778614;0,00000000;0,00000000
-4,95768214;0,04336860;0,00000000
-4,95757814;0,00000000;0,00000000
-4,95747414;0,00000000;0,00000000
-4,95737014;0,00000000;0,00000000
-4,95726614;0,00000000;0,00000000
-4,95716214;0,00000000;0,00000000
-4,95705814;0,00000000;0,00000000
-4,95695414;0,04336860;0,00000000
-4,95685014;0,04336860;0,00000000
-4,95674614;0,04336860;0,00000000
-4,95664214;0,04336860;0,00000000
-4,95653814;0,04336860;0,00000000
-4,95643414;0,00000000;0,00000000
-4,95633014;0,00000000;0,00000000
-4,95622614;0,00000000;0,00000000
-4,95612214;0,00000000;0,00000000
-4,95601814;0,00000000;0,00000000
-4,95591414;0,00000000;0,00000000
-4,95581014;0,00000000;0,00000000
-4,95570614;0,00000000;0,00000000
-4,95560214;0,00000000;0,00000000
-4,95549814;0,04336860;0,00000000
-4,95539414;0,00000000;0,00000000
-4,95529014;0,04336860;0,00000000
-4,95518614;0,04336860;0,00000000
-4,95508214;0,04336860;0,00000000
-4,95497814;0,00000000;0,00000000
-4,95487414;0,00000000;0,00000000
-4,95477014;0,00000000;0,00000000
-4,95466614;0,04336860;0,00000000
-4,95456214;0,00000000;0,00000000
-4,95445814;0,04336860;0,00000000
-4,95435414;0,00000000;0,00000000
-4,95425014;0,00000000;0,00000000
-4,95414614;0,00000000;0,00000000
-4,95404214;0,04336860;0,00000000
-4,95393814;0,00000000;0,00000000
-4,95383414;0,04336860;0,00000000
-4,95373014;0,00000000;0,00000000
-4,95362614;0,00000000;0,00000000
-4,95352214;0,00000000;0,00000000
-4,95341814;0,00000000;0,00000000
-4,95331414;0,04336860;0,00000000
-4,95321014;0,00000000;0,00000000
-4,95310614;0,00000000;0,00000000
-4,95300214;0,00000000;0,00000000
-4,95289814;0,00000000;0,00000000
-4,95279414;0,00000000;0,00000000
-4,95269014;0,00000000;0,00000000
-4,95258614;0,00000000;0,00000000
-4,95248214;0,00000000;0,00000000
-4,95237814;0,04336860;0,00000000
-4,95227414;0,00000000;0,00000000
-4,95217014;0,00000000;0,00000000
-4,95206614;0,00000000;0,00000000
-4,95196214;0,00000000;0,00000000
-4,95185814;0,00000000;0,00000000
-4,95175414;0,04336860;0,00000000
-4,95165014;0,00000000;0,00000000
-4,95154614;0,00000000;0,00000000
-4,95144214;0,00000000;0,00000000
-4,95133814;0,00000000;0,00000000
-4,95123414;0,00000000;0,00000000
-4,95113014;0,00000000;0,00000000
-4,95102614;0,00000000;0,00000000
-4,95092214;0,04336860;0,00000000
-4,95081814;0,00000000;0,00000000
-4,95071414;0,00000000;0,00000000
-4,95061014;0,00000000;0,00000000
-4,95050614;0,00000000;0,00000000
-4,95040214;0,00000000;0,00000000
-4,95029814;0,00000000;0,00000000
-4,95019414;0,00000000;0,00000000
-4,95009014;0,04336860;0,00000000
-4,94998614;0,00000000;0,00000000
-4,94988214;0,04336860;0,00000000
-4,94977814;0,00000000;0,00000000
-4,94967414;0,00000000;0,00000000
-4,94957014;0,04336860;0,00000000
-4,94946614;0,00000000;0,00000000
-4,94936214;0,00000000;0,00000000
-4,94925814;0,00000000;0,00000000
-4,94915414;0,04336860;0,00000000
-4,94905014;0,00000000;0,00000000
-4,94894614;0,00000000;0,00000000
-4,94884214;0,00000000;0,00000000
-4,94873814;0,00000000;0,00000000
-4,94863414;0,00000000;0,00000000
-4,94853014;0,00000000;0,00000000
-4,94842614;0,00000000;0,00000000
-4,94832214;0,00000000;0,00000000
-4,94821814;0,00000000;0,00000000
-4,94811414;0,00000000;0,00000000
-4,94801014;0,00000000;0,00000000
-4,94790614;0,00000000;0,00000000
-4,94780214;0,04336860;0,00000000
-4,94769814;0,00000000;0,00000000
-4,94759414;0,00000000;0,00000000
-4,94749014;0,00000000;0,00000000
-4,94738614;0,04336860;0,00000000
-4,94728214;0,00000000;0,00000000
-4,94717814;0,00000000;0,00000000
-4,94707414;0,00000000;0,00000000
-4,94697014;0,00000000;0,00000000
-4,94686614;0,00000000;0,00000000
-4,94676214;0,04336860;0,00000000
-4,94665814;0,00000000;0,00000000
-4,94655414;0,00000000;0,00000000
-4,94645014;0,00000000;0,00000000
-4,94634614;0,04336860;0,00000000
-4,94624214;0,00000000;0,00000000
-4,94613814;0,04336860;0,00000000
-4,94603414;0,00000000;0,00000000
-4,94593014;0,04336860;0,00000000
-4,94582614;0,00000000;0,00000000
-4,94572214;0,00000000;0,00000000
-4,94561814;0,00000000;0,00000000
-4,94551414;0,00000000;0,00000000
-4,94541014;0,00000000;0,00000000
-4,94530614;0,00000000;0,00000000
-4,94520214;0,04336860;0,00000000
-4,94509814;0,04336860;0,00000000
-4,94499414;0,00000000;0,00000000
-4,94489014;0,00000000;0,00000000
-4,94478614;0,00000000;0,00000000
-4,94468214;0,00000000;0,00000000
-4,94457814;0,00000000;0,00000000
-4,94447414;0,00000000;0,00000000
-4,94437014;0,00000000;0,00000000
-4,94426614;0,00000000;0,00000000
-4,94416214;0,00000000;0,00000000
-4,94405814;0,04336860;0,00000000
-4,94395414;0,00000000;0,00000000
-4,94385014;0,04336860;0,00000000
-4,94374614;0,00000000;0,00000000
-4,94364214;0,04336860;0,00000000
-4,94353814;0,00000000;0,00000000
-4,94343414;0,00000000;0,00000000
-4,94333014;0,00000000;0,00000000
-4,94322614;0,00000000;0,00000000
-4,94312214;0,04336860;0,00000000
-4,94301814;0,04336860;0,00000000
-4,94291414;0,00000000;0,00000000
-4,94281014;0,04336860;0,00000000
-4,94270614;0,00000000;0,00000000
-4,94260214;0,04336860;0,00000000
-4,94249814;0,04336860;0,00000000
-4,94239414;0,00000000;0,00000000
-4,94229014;0,00000000;0,00000000
-4,94218614;0,04336860;0,00000000
-4,94208214;0,00000000;0,00000000
-4,94197814;0,00000000;0,00000000
-4,94187414;0,00000000;0,00000000
-4,94177014;0,00000000;0,00000000
-4,94166614;0,04336860;0,00000000
-4,94156214;0,00000000;0,00000000
-4,94145814;0,00000000;0,00000000
-4,94135414;0,00000000;0,00000000
-4,94125014;0,04336860;0,00000000
-4,94114614;0,00000000;0,00000000
-4,94104214;0,00000000;0,00000000
-4,94093814;0,00000000;0,00000000
-4,94083414;0,00000000;0,00000000
-4,94073014;0,00000000;0,00000000
-4,94062614;0,00000000;0,00000000
-4,94052214;0,04336860;0,00000000
-4,94041814;0,00000000;0,00000000
-4,94031414;0,04336860;0,00000000
-4,94021014;0,00000000;0,00000000
-4,94010614;0,00000000;0,00000000
-4,94000214;0,00000000;0,00000000
-4,93989814;0,00000000;0,00000000
-4,93979414;0,00000000;0,00000000
-4,93969014;0,00000000;0,00000000
-4,93958614;0,04336860;0,00000000
-4,93948214;0,00000000;0,00000000
-4,93937814;0,00000000;0,00000000
-4,93927414;0,00000000;0,00000000
-4,93917014;0,00000000;0,00000000
-4,93906614;0,04336860;0,00000000
-4,93896214;0,00000000;0,00000000
-4,93885814;0,00000000;0,00000000
-4,93875414;0,00000000;0,00000000
-4,93865014;0,04336860;0,00000000
-4,93854614;0,00000000;0,00000000
-4,93844214;0,00000000;0,00000000
-4,93833814;0,00000000;0,00000000
-4,93823414;0,00000000;0,00000000
-4,93813014;0,00000000;0,00000000
-4,93802614;0,00000000;0,00000000
-4,93792214;0,04336860;0,00000000
-4,93781814;0,00000000;0,00000000
-4,93771414;0,00000000;0,00000000
-4,93761014;0,04336860;0,00000000
-4,93750614;0,00000000;0,00000000
-4,93740214;0,00000000;0,00000000
-4,93729814;0,00000000;0,00000000
-4,93719414;0,00000000;0,00000000
-4,93709014;0,00000000;0,00000000
-4,93698614;0,00000000;0,00000000
-4,93688214;0,04336860;0,00000000
-4,93677814;0,00000000;0,00000000
-4,93667414;0,00000000;0,00000000
-4,93657014;0,00000000;0,00000000
-4,93646614;0,00000000;0,00000000
-4,93636214;0,04336860;0,00000000
-4,93625814;0,00000000;0,00000000
-4,93615414;0,04336860;0,00000000
-4,93605014;0,04336860;0,00000000
-4,93594614;0,04336860;0,00000000
-4,93584214;0,00000000;0,00000000
-4,93573814;0,04336860;0,00000000
-4,93563414;0,00000000;0,00000000
-4,93553014;0,00000000;0,00000000
-4,93542614;0,00000000;0,00000000
-4,93532214;0,04336860;0,00000000
-4,93521814;0,00000000;0,00000000
-4,93511414;0,00000000;0,00000000
-4,93501014;0,00000000;0,00000000
-4,93490614;0,04336860;0,00000000
-4,93480214;0,00000000;0,00000000
-4,93469814;0,00000000;0,00000000
-4,93459414;0,00000000;0,00000000
-4,93449014;0,04336860;0,00000000
-4,93438614;0,00000000;0,00000000
-4,93428214;0,00000000;0,00000000
-4,93417814;0,04336860;0,00000000
-4,93407414;0,00000000;0,00000000
-4,93397014;0,00000000;0,00000000
-4,93386614;0,00000000;0,00000000
-4,93376214;0,04336860;0,00000000
-4,93365814;0,00000000;0,00000000
-4,93355414;0,00000000;0,00000000
-4,93345014;0,00000000;0,00000000
-4,93334614;0,00000000;0,00000000
-4,93324214;0,00000000;0,00000000
-4,93313814;0,00000000;0,00000000
-4,93303414;0,00000000;0,00000000
-4,93293014;0,00000000;0,00000000
-4,93282614;0,00000000;0,00000000
-4,93272214;0,00000000;0,00000000
-4,93261814;0,00000000;0,00000000
-4,93251414;0,04336860;0,00000000
-4,93241014;0,04336860;0,00000000
-4,93230614;0,04336860;0,00000000
-4,93220214;0,04336860;0,00000000
-4,93209814;0,00000000;0,00000000
-4,93199414;0,00000000;0,00000000
-4,93189014;0,00000000;0,00000000
-4,93178614;0,00000000;0,00000000
-4,93168214;0,00000000;0,00000000
-4,93157814;0,04336860;0,00000000
-4,93147414;0,00000000;0,00000000
-4,93137014;0,00000000;0,00000000
-4,93126614;0,00000000;0,00000000
-4,93116214;0,04336860;0,00000000
-4,93105814;0,00000000;0,00000000
-4,93095414;0,04336860;0,00000000
-4,93085014;0,00000000;0,00000000
-4,93074614;0,00000000;0,00000000
-4,93064214;0,00000000;0,00000000
-4,93053814;0,00000000;0,00000000
-4,93043414;0,00000000;0,00000000
-4,93033014;0,04336860;0,00000000
-4,93022614;0,00000000;0,00000000
-4,93012214;0,00000000;0,00000000
-4,93001814;0,00000000;0,00000000
-4,92991414;0,00000000;0,00000000
-4,92981014;0,00000000;0,00000000
-4,92970614;0,04336860;0,00000000
-4,92960214;0,00000000;0,00000000
-4,92949814;0,04336860;0,00000000
-4,92939414;0,00000000;0,00000000
-4,92929014;0,04336860;0,00000000
-4,92918614;0,00000000;0,00000000
-4,92908214;0,00000000;0,00000000
-4,92897814;0,00000000;0,00000000
-4,92887414;0,00000000;0,00000000
-4,92877014;0,00000000;0,00000000
-4,92866614;0,04336860;0,00000000
-4,92856214;0,00000000;0,00000000
-4,92845814;0,04336860;0,00000000
-4,92835414;0,04336860;0,00000000
-4,92825014;0,04336860;0,00000000
-4,92814614;0,00000000;0,00000000
-4,92804214;0,04336860;0,00000000
-4,92793814;0,00000000;0,00000000
-4,92783414;0,00000000;0,00000000
-4,92773014;0,00000000;0,00000000
-4,92762614;0,04336860;0,00000000
-4,92752214;0,00000000;0,00000000
-4,92741814;0,04336860;0,00000000
-4,92731414;0,00000000;0,00000000
-4,92721014;0,00000000;0,00000000
-4,92710614;0,00000000;0,00000000
-4,92700214;0,00000000;0,00000000
-4,92689814;0,00000000;0,00000000
-4,92679414;0,04336860;0,00000000
-4,92669014;0,00000000;0,01734744
-4,92658614;0,04336860;0,00000000
-4,92648214;0,00000000;0,00000000
-4,92637814;0,00000000;0,00000000
-4,92627414;0,00000000;0,00000000
-4,92617014;0,00000000;0,00000000
-4,92606614;0,00000000;0,00000000
-4,92596214;0,00000000;0,00000000
-4,92585814;0,00000000;0,00000000
-4,92575414;0,00000000;0,00000000
-4,92565014;0,00000000;0,00000000
-4,92554614;0,00000000;0,00000000
-4,92544214;0,00000000;0,00000000
-4,92533814;0,04336860;0,00000000
-4,92523414;0,00000000;0,00000000
-4,92513014;0,00000000;0,00000000
-4,92502614;0,00000000;0,00000000
-4,92492214;0,00000000;0,00000000
-4,92481814;0,00000000;0,00000000
-4,92471414;0,04336860;0,00000000
-4,92461014;0,00000000;0,00000000
-4,92450614;0,00000000;0,00000000
-4,92440214;0,00000000;0,00000000
-4,92429814;0,00000000;0,00000000
-4,92419414;0,00000000;0,00000000
-4,92409014;0,04336860;0,00000000
-4,92398614;0,00000000;0,00000000
-4,92388214;0,04336860;0,00000000
-4,92377814;0,00000000;0,00000000
