Time;Channel B;Channel D
(ms);(V);(V)

-2,57119194;0,00000000;0,00000000
-2,57108794;0,00000000;0,00000000
-2,57098394;0,00000000;0,00000000
-2,57087994;0,04336860;0,00000000
-2,57077594;0,00000000;0,00000000
-2,57067194;0,00000000;0,00000000
-2,57056794;0,00000000;0,00000000
-2,57046394;0,00000000;0,00000000
-2,57035994;0,04336860;0,00000000
-2,57025594;0,04336860;0,00000000
-2,57015194;0,00000000;0,00000000
-2,57004794;0,00000000;0,00000000
-2,56994394;0,00000000;0,00000000
-2,56983994;0,00000000;0,00000000
-2,56973594;0,00000000;0,00000000
-2,56963194;0,00000000;0,00000000
-2,56952794;0,00000000;0,00000000
-2,56942394;0,04336860;0,00000000
-2,56931994;0,00000000;0,00000000
-2,56921594;0,00000000;0,00000000
-2,56911194;0,00000000;0,00000000
-2,56900794;0,00000000;0,00000000
-2,56890394;0,00000000;0,00000000
-2,56879994;0,04336860;0,00000000
-2,56869594;0,00000000;0,00000000
-2,56859194;0,04336860;0,00000000
-2,56848794;0,00000000;0,00000000
-2,56838394;0,04336860;0,00000000
-2,56827994;0,00000000;0,00000000
-2,56817594;0,04336860;0,00000000
-2,56807194;0,00000000;0,00000000
-2,56796794;0,04336860;0,00000000
-2,56786394;0,00000000;0,00000000
-2,56775994;0,00000000;0,00000000
-2,56765594;0,00000000;0,00000000
-2,56755194;0,04336860;0,00000000
-2,56744794;0,00000000;0,00000000
-2,56734394;0,04336860;0,00000000
-2,56723994;0,04336860;0,00000000
-2,56713594;0,00000000;0,00000000
-2,56703194;0,00000000;0,00000000
-2,56692794;0,04336860;0,00000000
-2,56682394;0,00000000;0,00000000
-2,56671994;0,04336860;0,00000000
-2,56661594;0,04336860;0,00000000
-2,56651194;0,00000000;0,00000000
-2,56640794;0,04336860;0,00000000
-2,56630394;0,00000000;0,00000000
-2,56619994;0,04336860;0,00000000
-2,56609594;0,00000000;0,00000000
-2,56599194;0,00000000;0,00000000
-2,56588794;0,04336860;0,00000000
-2,56578394;0,00000000;0,00000000
-2,56567994;0,00000000;0,00000000
-2,56557594;0,00000000;0,00000000
-2,56547194;0,00000000;0,00000000
-2,56536794;0,00000000;0,00000000
-2,56526394;0,00000000;0,00000000
-2,56515994;0,04336860;0,00000000
-2,56505594;0,00000000;0,00000000
-2,56495194;0,00000000;0,00000000
-2,56484794;0,00000000;0,00000000
-2,56474394;0,00000000;0,00000000
-2,56463994;0,00000000;0,00000000
-2,56453594;0,04336860;0,00000000
-2,56443194;0,04336860;0,00000000
-2,56432794;0,00000000;0,00000000
-2,56422394;0,04336860;0,00000000
-2,56411994;0,00000000;0,00000000
-2,56401594;0,00000000;0,00000000
-2,56391194;0,00000000;0,00000000
-2,56380794;0,00000000;0,00000000
-2,56370394;0,00000000;0,00000000
-2,56359994;0,00000000;0,00000000
-2,56349594;0,00000000;0,00000000
-2,56339194;0,00000000;0,00000000
-2,56328794;0,00000000;0,00000000
-2,56318394;0,00000000;0,00000000
-2,56307994;0,00000000;0,00000000
-2,56297594;0,04336860;0,00000000
-2,56287194;0,04336860;0,00000000
-2,56276794;0,04336860;0,00000000
-2,56266394;0,00000000;0,00000000
-2,56255994;0,00000000;0,00000000
-2,56245594;0,00000000;0,00000000
-2,56235194;0,04336860;0,00000000
-2,56224794;0,00000000;0,00000000
-2,56214394;0,00000000;0,00000000
-2,56203994;0,00000000;0,00000000
-2,56193594;0,00000000;0,00000000
-2,56183194;0,00000000;0,00000000
-2,56172794;0,04336860;0,00000000
-2,56162394;0,00000000;0,00000000
-2,56151994;0,00000000;0,00000000
-2,56141594;0,00000000;0,00000000
-2,56131194;0,00000000;0,00000000
-2,56120794;0,00000000;0,00000000
-2,56110394;0,00000000;0,00000000
-2,56099994;0,00000000;0,00000000
-2,56089594;0,04336860;0,00000000
-2,56079194;0,00000000;0,00000000
-2,56068794;0,00000000;0,00000000
-2,56058394;0,00000000;0,00000000
-2,56047994;0,00000000;0,00000000
-2,56037594;0,00000000;0,00000000
-2,56027194;0,04336860;0,00000000
-2,56016794;0,00000000;0,00000000
-2,56006394;0,04336860;0,00000000
-2,55995994;0,00000000;0,00000000
-2,55985594;0,00000000;0,00000000
-2,55975194;0,00000000;0,00000000
-2,55964794;0,00000000;0,00000000
-2,55954394;0,00000000;0,00000000
-2,55943994;0,04336860;0,00000000
-2,55933594;0,00000000;0,00000000
-2,55923194;0,00000000;0,00000000
-2,55912794;0,04336860;0,00000000
-2,55902394;0,00000000;0,00000000
-2,55891994;0,00000000;0,00000000
-2,55881594;0,04336860;0,00000000
-2,55871194;0,00000000;0,00000000
-2,55860794;0,04336860;0,00000000
-2,55850394;0,04336860;0,00000000
-2,55839994;0,04336860;0,00000000
-2,55829594;0,00000000;0,00000000
-2,55819194;0,04336860;0,00000000
-2,55808794;0,00000000;0,00000000
-2,55798394;0,00000000;0,00000000
-2,55787994;0,00000000;0,00000000
-2,55777594;0,04336860;0,00000000
-2,55767194;0,00000000;0,00000000
-2,55756794;0,00000000;0,00000000
-2,55746394;0,00000000;0,00000000
-2,55735994;0,00000000;0,00000000
-2,55725594;0,00000000;0,00000000
-2,55715194;0,00000000;0,00000000
-2,55704794;0,00000000;0,00000000
-2,55694394;0,00000000;0,00000000
-2,55683994;0,00000000;0,00000000
-2,55673594;0,00000000;0,00000000
-2,55663194;0,00000000;0,00000000
-2,55652794;0,04336860;0,00000000
-2,55642394;0,00000000;0,00000000
-2,55631994;0,04336860;0,00000000
-2,55621594;0,00000000;0,00000000
-2,55611194;0,04336860;0,00000000
-2,55600794;0,00000000;0,00000000
-2,55590394;0,00000000;0,00000000
-2,55579994;0,00000000;0,00000000
-2,55569594;0,04336860;0,00000000
-2,55559194;0,00000000;0,00000000
-2,55548794;0,00000000;0,00000000
-2,55538394;0,04336860;0,00000000
-2,55527994;0,04336860;0,00000000
-2,55517594;0,00000000;0,00000000
-2,55507194;0,04336860;0,00000000
-2,55496794;0,00000000;0,00000000
-2,55486394;0,00000000;0,00000000
-2,55475994;0,00000000;0,00000000
-2,55465594;0,04336860;0,00000000
-2,55455194;0,00000000;0,00000000
-2,55444794;0,04336860;0,00000000
-2,55434394;0,00000000;0,00000000
-2,55423994;0,04336860;0,00000000
-2,55413594;0,00000000;0,00000000
-2,55403194;0,04336860;0,00000000
-2,55392794;0,04336860;0,00000000
-2,55382394;0,04336860;0,00000000
-2,55371994;0,00000000;0,00000000
-2,55361594;0,00000000;0,00000000
-2,55351194;0,00000000;0,00000000
-2,55340794;0,00000000;0,00000000
-2,55330394;0,04336860;0,00000000
-2,55319994;0,00000000;0,00000000
-2,55309594;0,00000000;0,00000000
-2,55299194;0,00000000;0,00000000
-2,55288794;0,00000000;0,00000000
-2,55278394;0,04336860;0,00000000
-2,55267994;0,00000000;0,00000000
-2,55257594;0,04336860;0,00000000
-2,55247194;0,04336860;0,00000000
-2,55236794;0,00000000;0,00000000
-2,55226394;0,00000000;0,00000000
-2,55215994;0,00000000;0,00000000
-2,55205594;0,04336860;0,00000000
-2,55195194;0,04336860;0,00000000
-2,55184794;0,00000000;0,00000000
-2,55174394;0,00000000;0,00000000
-2,55163994;0,00000000;0,00000000
-2,55153594;0,04336860;0,00000000
-2,55143194;0,00000000;0,00000000
-2,55132794;0,00000000;0,00000000
-2,55122394;0,04336860;0,00000000
-2,55111994;0,00000000;0,00000000
-2,55101594;0,00000000;0,00000000
-2,55091194;0,00000000;0,00000000
-2,55080794;0,00000000;0,00000000
-2,55070394;0,00000000;0,00000000
-2,55059994;0,00000000;0,00000000
-2,55049594;0,00000000;0,00000000
-2,55039194;0,00000000;0,00000000
-2,55028794;0,00000000;0,00000000
-2,55018394;0,00000000;0,00000000
-2,55007994;0,00000000;0,00000000
-2,54997594;0,00000000;0,00000000
-2,54987194;0,04336860;0,00000000
-2,54976794;0,00000000;0,00000000
-2,54966394;0,04336860;0,00000000
-2,54955994;0,00000000;0,00000000
-2,54945594;0,00000000;0,00000000
-2,54935194;0,00000000;0,00000000
-2,54924794;0,04336860;0,00000000
-2,54914394;0,04336860;0,00000000
-2,54903994;0,00000000;0,00000000
-2,54893594;0,04336860;0,00000000
-2,54883194;0,04336860;0,00000000
-2,54872794;0,00000000;0,00000000
-2,54862394;0,04336860;0,00000000
-2,54851994;0,00000000;0,00000000
-2,54841594;0,00000000;0,00000000
-2,54831194;0,00000000;0,00000000
-2,54820794;0,00000000;0,00000000
-2,54810394;0,00000000;0,00000000
-2,54799994;0,00000000;0,00000000
-2,54789594;0,00000000;0,00000000
-2,54779194;0,04336860;0,00000000
-2,54768794;0,00000000;0,00000000
-2,54758394;0,00000000;0,00000000
-2,54747994;0,04336860;0,00000000
-2,54737594;0,04336860;0,00000000
-2,54727194;0,00000000;0,00000000
-2,54716794;0,04336860;0,00000000
-2,54706394;0,00000000;0,00000000
-2,54695994;0,00000000;0,00000000
-2,54685594;0,04336860;0,00000000
-2,54675194;0,00000000;0,00000000
-2,54664794;0,00000000;0,00000000
-2,54654394;0,04336860;0,00000000
-2,54643994;0,00000000;0,00000000
-2,54633594;0,04336860;0,00000000
-2,54623194;0,04336860;0,00000000
-2,54612794;0,00000000;0,00000000
-2,54602394;0,04336860;0,00000000
-2,54591994;0,00000000;0,00000000
-2,54581594;0,00000000;0,00000000
-2,54571194;0,00000000;0,00000000
-2,54560794;0,00000000;0,00000000
-2,54550394;0,04336860;0,00000000
-2,54539994;0,00000000;0,00000000
-2,54529594;0,04336860;0,00000000
-2,54519194;0,00000000;0,00000000
-2,54508794;0,04336860;0,00000000
-2,54498394;0,00000000;0,00000000
-2,54487994;0,04336860;0,00000000
-2,54477594;0,00000000;0,00000000
-2,54467194;0,00000000;0,00000000
-2,54456794;0,00000000;0,00000000
-2,54446394;0,04336860;0,00000000
-2,54435994;0,00000000;0,00000000
-2,54425594;0,04336860;0,00000000
-2,54415194;0,00000000;0,00000000
-2,54404794;0,04336860;0,00000000
-2,54394394;0,00000000;0,00000000
-2,54383994;0,04336860;0,00000000
-2,54373594;0,00000000;0,00000000
-2,54363194;0,00000000;0,00000000
-2,54352794;0,00000000;0,00000000
-2,54342394;0,00000000;0,00000000
-2,54331994;0,00000000;0,00000000
-2,54321594;0,04336860;0,00000000
-2,54311194;0,00000000;0,00000000
-2,54300794;0,00000000;0,00000000
-2,54290394;0,00000000;0,00000000
-2,54279994;0,00000000;0,00000000
-2,54269594;0,00000000;0,00000000
-2,54259194;0,04336860;0,00000000
-2,54248794;0,00000000;0,00000000
-2,54238394;0,00000000;0,00000000
-2,54227994;0,00000000;0,00000000
-2,54217594;0,00000000;0,00000000
-2,54207194;0,00000000;0,00000000
-2,54196794;0,00000000;0,00000000
-2,54186394;0,00000000;0,00000000
-2,54175994;0,00000000;0,00000000
-2,54165594;0,00000000;0,00000000
-2,54155194;0,00000000;0,00000000
-2,54144794;0,00000000;0,00000000
-2,54134394;0,00000000;0,00000000
-2,54123994;0,00000000;0,00000000
-2,54113594;0,00000000;0,00000000
-2,54103194;0,00000000;0,00000000
-2,54092794;0,04336860;0,00000000
-2,54082394;0,00000000;0,00000000
-2,54071994;0,00000000;0,00000000
-2,54061594;0,00000000;0,00000000
-2,54051194;0,00000000;0,00000000
-2,54040794;0,04336860;0,00000000
-2,54030394;0,00000000;0,00000000
-2,54019994;0,00000000;0,00000000
-2,54009594;0,04336860;0,00000000
-2,53999194;0,00000000;0,00000000
-2,53988794;0,04336860;0,00000000
-2,53978394;0,00000000;0,00000000
-2,53967994;0,00000000;0,00000000
-2,53957594;0,00000000;0,00000000
-2,53947194;0,00000000;0,00000000
-2,53936794;0,00000000;0,00000000
-2,53926394;0,04336860;0,00000000
-2,53915994;0,00000000;0,00000000
-2,53905594;0,00000000;0,00000000
-2,53895194;0,00000000;0,00000000
-2,53884794;0,04336860;0,00000000
-2,53874394;0,00000000;0,00000000
-2,53863994;0,00000000;0,00000000
-2,53853594;0,00000000;0,00000000
-2,53843194;0,04336860;0,00000000
-2,53832794;0,04336860;0,00000000
-2,53822394;0,00000000;0,00000000
-2,53811994;0,00000000;0,00000000
-2,53801594;0,00000000;0,00000000
-2,53791194;0,00000000;0,00000000
-2,53780794;0,04336860;0,00000000
-2,53770394;0,04336860;0,00000000
-2,53759994;0,00000000;0,00000000
-2,53749594;0,00000000;0,00000000
-2,53739194;0,04336860;0,00000000
-2,53728794;0,00000000;0,00000000
-2,53718394;0,00000000;0,00000000
-2,53707994;0,00000000;0,00000000
-2,53697594;0,00000000;0,00000000
-2,53687194;0,00000000;0,00000000
-2,53676794;0,04336860;0,00000000
-2,53666394;0,00000000;0,00000000
-2,53655994;0,00000000;0,00000000
-2,53645594;0,04336860;0,00000000
-2,53635194;0,00000000;0,00000000
-2,53624794;0,00000000;0,00000000
-2,53614394;0,00000000;0,00000000
-2,53603994;0,00000000;0,00000000
-2,53593594;0,00000000;0,00000000
-2,53583194;0,04336860;0,00000000
-2,53572794;0,00000000;0,00000000
-2,53562394;0,00000000;0,00000000
-2,53551994;0,00000000;0,00000000
-2,53541594;0,00000000;0,00000000
-2,53531194;0,04336860;0,00000000
-2,53520794;0,00000000;0,00000000
-2,53510394;0,04336860;0,00000000
-2,53499994;0,00000000;0,00000000
-2,53489594;0,00000000;0,00000000
-2,53479194;0,00000000;0,00000000
-2,53468794;0,04336860;0,00000000
-2,53458394;0,00000000;0,00000000
-2,53447994;0,00000000;0,00000000
-2,53437594;0,04336860;0,00000000
-2,53427194;0,04336860;0,00000000
-2,53416794;0,00000000;0,00000000
-2,53406394;0,04336860;0,00000000
-2,53395994;0,04336860;0,00000000
-2,53385594;0,04336860;0,00000000
-2,53375194;0,00000000;0,00000000
-2,53364794;0,00000000;0,00000000
-2,53354394;0,00000000;0,00000000
-2,53343994;0,04336860;0,00000000
-2,53333594;0,00000000;0,00000000
-2,53323194;0,04336860;0,00000000
-2,53312794;0,00000000;0,00000000
-2,53302394;0,00000000;0,00000000
-2,53291994;0,00000000;0,00000000
-2,53281594;0,00000000;0,00000000
-2,53271194;0,04336860;0,00000000
-2,53260794;0,04336860;0,00000000
-2,53250394;0,00000000;0,00000000
-2,53239994;0,00000000;0,00000000
-2,53229594;0,00000000;0,00000000
-2,53219194;0,00000000;0,00000000
-2,53208794;0,00000000;0,00000000
-2,53198394;0,00000000;0,00000000
-2,53187994;0,00000000;0,00000000
-2,53177594;0,00000000;0,00000000
-2,53167194;0,00000000;0,00000000
-2,53156794;0,04336860;0,00000000
-2,53146394;0,00000000;0,00000000
-2,53135994;0,00000000;0,00000000
-2,53125594;0,00000000;0,00000000
-2,53115194;0,00000000;0,00000000
-2,53104794;0,00000000;0,00000000
-2,53094394;0,00000000;0,00000000
-2,53083994;0,00000000;0,00000000
-2,53073594;0,04336860;0,00000000
-2,53063194;0,00000000;0,00000000
-2,53052794;0,00000000;0,00000000
-2,53042394;0,00000000;0,00000000
-2,53031994;0,00000000;0,00000000
-2,53021594;0,00000000;0,00000000
-2,53011194;0,00000000;0,00000000
-2,53000794;0,04336860;0,00000000
-2,52990394;0,00000000;0,00000000
-2,52979994;0,00000000;0,00000000
-2,52969594;0,04336860;0,00000000
-2,52959194;0,00000000;0,00000000
-2,52948794;0,00000000;0,00000000
-2,52938394;0,00000000;0,00000000
-2,52927994;0,00000000;0,00000000
-2,52917594;0,00000000;0,00000000
-2,52907194;0,00000000;0,00000000
-2,52896794;0,00000000;0,00000000
-2,52886394;0,00000000;0,00000000
-2,52875994;0,00000000;0,00000000
-2,52865594;0,00000000;0,00000000
-2,52855194;0,00000000;0,00000000
-2,52844794;0,04336860;0,00000000
-2,52834394;0,04336860;0,00000000
-2,52823994;0,04336860;0,00000000
-2,52813594;0,00000000;0,00000000
-2,52803194;0,00000000;0,00000000
-2,52792794;0,00000000;0,00000000
-2,52782394;0,00000000;0,00000000
-2,52771994;0,00000000;0,00000000
-2,52761594;0,00000000;0,00000000
-2,52751194;0,00000000;0,00000000
-2,52740794;0,04336860;0,00000000
-2,52730394;0,04336860;0,00000000
-2,52719994;0,04336860;0,00000000
-2,52709594;0,00000000;0,00000000
-2,52699194;0,00000000;0,00000000
-2,52688794;0,00000000;0,00000000
-2,52678394;0,04336860;0,00000000
-2,52667994;0,00000000;0,00000000
-2,52657594;0,00000000;0,00000000
-2,52647194;0,00000000;0,00000000
-2,52636794;0,04336860;0,00000000
-2,52626394;0,00000000;0,00000000
-2,52615994;0,00000000;0,00000000
-2,52605594;0,04336860;0,00000000
-2,52595194;0,04336860;0,00000000
-2,52584794;0,00000000;0,00000000
-2,52574394;0,04336860;0,00000000
-2,52563994;0,00000000;0,00000000
-2,52553594;0,00000000;0,00000000
-2,52543194;0,00000000;0,00000000
-2,52532794;0,04336860;0,00000000
-2,52522394;0,04336860;0,00000000
-2,52511994;0,00000000;0,00000000
-2,52501594;0,00000000;0,00000000
-2,52491194;0,04336860;0,00000000
-2,52480794;0,00000000;0,00000000
-2,52470394;0,00000000;0,00000000
-2,52459994;0,00000000;0,00000000
-2,52449594;0,00000000;0,00000000
-2,52439194;0,00000000;0,00000000
-2,52428794;0,04336860;0,00000000
-2,52418394;0,00000000;0,00000000
-2,52407994;0,00000000;0,00000000
-2,52397594;0,00000000;0,00000000
-2,52387194;0,04336860;0,00000000
-2,52376794;0,00000000;0,00000000
-2,52366394;0,04336860;0,00000000
-2,52355994;0,00000000;0,00000000
-2,52345594;0,00000000;0,00000000
-2,52335194;0,00000000;0,00000000
-2,52324794;0,00000000;0,00000000
-2,52314394;0,00000000;0,00000000
-2,52303994;0,00000000;0,00000000
-2,52293594;0,00000000;0,00000000
-2,52283194;0,00000000;0,00000000
-2,52272794;0,04336860;0,00000000
-2,52262394;0,00000000;0,00000000
-2,52251994;0,00000000;0,00000000
-2,52241594;0,00000000;0,00000000
-2,52231194;0,00000000;0,00000000
-2,52220794;0,04336860;0,00000000
-2,52210394;0,00000000;0,00000000
-2,52199994;0,00000000;0,00000000
-2,52189594;0,00000000;0,00000000
-2,52179194;0,04336860;0,00000000
-2,52168794;0,00000000;0,00000000
-2,52158394;0,00000000;0,00000000
-2,52147994;0,04336860;0,00000000
-2,52137594;0,04336860;0,00000000
-2,52127194;0,00000000;0,00000000
-2,52116794;0,00000000;0,00000000
-2,52106394;0,00000000;0,00000000
-2,52095994;0,00000000;0,00000000
-2,52085594;0,04336860;0,00000000
-2,52075194;0,04336860;0,00000000
-2,52064794;0,00000000;0,00000000
-2,52054394;0,00000000;0,00000000
-2,52043994;0,00000000;0,00000000
-2,52033594;0,00000000;0,00000000
-2,52023194;0,00000000;0,00000000
-2,52012794;0,04336860;0,00000000
-2,52002394;0,00000000;0,00000000
-2,51991994;0,04336860;0,00000000
-2,51981594;0,00000000;0,00000000
-2,51971194;0,04336860;0,00000000
-2,51960794;0,00000000;0,00000000
-2,51950394;0,00000000;0,00000000
-2,51939994;0,00000000;0,00000000
-2,51929594;0,00000000;0,00000000
-2,51919194;0,04336860;0,00000000
-2,51908794;0,04336860;0,00000000
-2,51898394;0,00000000;0,00000000
-2,51887994;0,04336860;0,00000000
-2,51877594;0,04336860;0,00000000
-2,51867194;0,04336860;0,00000000
-2,51856794;0,00000000;0,00000000
-2,51846394;0,04336860;0,00000000
-2,51835994;0,00000000;0,00000000
-2,51825594;0,04336860;0,00000000
-2,51815194;0,00000000;0,00000000
-2,51804794;0,00000000;0,00000000
-2,51794394;0,04336860;0,00000000
-2,51783994;0,04336860;0,00000000
-2,51773594;0,00000000;0,00000000
-2,51763194;0,04336860;0,00000000
-2,51752794;0,04336860;0,00000000
-2,51742394;0,00000000;0,00000000
-2,51731994;0,00000000;0,00000000
-2,51721594;0,00000000;0,00000000
-2,51711194;0,00000000;0,00000000
-2,51700794;0,00000000;0,00000000
-2,51690394;0,00000000;0,00000000
-2,51679994;0,04336860;0,00000000
-2,51669594;0,00000000;0,00000000
-2,51659194;0,00000000;0,00000000
-2,51648794;0,00000000;0,00000000
-2,51638394;0,00000000;0,00000000
-2,51627994;0,00000000;0,00000000
-2,51617594;0,04336860;0,00000000
-2,51607194;0,00000000;0,00000000
-2,51596794;0,04336860;0,00000000
-2,51586394;0,00000000;0,00000000
-2,51575994;0,00000000;0,00000000
-2,51565594;0,00000000;0,00000000
-2,51555194;0,04336860;0,00000000
-2,51544794;0,00000000;0,00000000
-2,51534394;0,04336860;0,00000000
-2,51523994;0,00000000;0,00000000
-2,51513594;0,00000000;0,00000000
-2,51503194;0,00000000;0,00000000
-2,51492794;0,00000000;0,00000000
-2,51482394;0,00000000;0,00000000
-2,51471994;0,04336860;0,00000000
-2,51461594;0,00000000;0,00000000
-2,51451194;0,00000000;0,00000000
-2,51440794;0,00000000;0,00000000
-2,51430394;0,04336860;0,00000000
-2,51419994;0,00000000;0,00000000
-2,51409594;0,04336860;0,00000000
-2,51399194;0,00000000;0,00000000
-2,51388794;0,04336860;0,00000000
-2,51378394;0,00000000;0,00000000
-2,51367994;0,00000000;0,00000000
-2,51357594;0,00000000;0,00000000
-2,51347194;0,00000000;0,00000000
-2,51336794;0,00000000;0,00000000
-2,51326394;0,04336860;0,00000000
-2,51315994;0,00000000;0,00000000
-2,51305594;0,04336860;0,00000000
-2,51295194;0,00000000;0,00000000
-2,51284794;0,04336860;0,00000000
-2,51274394;0,00000000;0,00000000
-2,51263994;0,00000000;0,00000000
-2,51253594;0,00000000;0,00000000
-2,51243194;0,04336860;0,00000000
-2,51232794;0,00000000;0,00000000
-2,51222394;0,00000000;0,00000000
-2,51211994;0,00000000;0,00000000
-2,51201594;0,00000000;0,00000000
-2,51191194;0,00000000;0,00000000
-2,51180794;0,04336860;0,00000000
-2,51170394;0,00000000;0,00000000
-2,51159994;0,00000000;0,00000000
-2,51149594;0,00000000;0,00000000
-2,51139194;0,04336860;0,00000000
-2,51128794;0,04336860;0,00000000
-2,51118394;0,00000000;0,00000000
-2,51107994;0,00000000;0,00000000
-2,51097594;0,04336860;0,00000000
-2,51087194;0,00000000;0,00000000
-2,51076794;0,04336860;0,00000000
-2,51066394;0,00000000;0,00000000
-2,51055994;0,00000000;0,00000000
-2,51045594;0,00000000;0,00000000
-2,51035194;0,00000000;0,00000000
-2,51024794;0,04336860;0,00000000
-2,51014394;0,00000000;0,00000000
-2,51003994;0,00000000;0,00000000
-2,50993594;0,04336860;0,00000000
-2,50983194;0,00000000;0,00000000
-2,50972794;0,00000000;0,00000000
-2,50962394;0,00000000;0,00000000
-2,50951994;0,00000000;0,00000000
-2,50941594;0,04336860;0,00000000
-2,50931194;0,00000000;0,00000000
-2,50920794;0,00000000;0,00000000
-2,50910394;0,04336860;0,00000000
-2,50899994;0,00000000;0,00000000
-2,50889594;0,04336860;0,00000000
-2,50879194;0,00000000;0,00000000
-2,50868794;0,04336860;0,00000000
-2,50858394;0,00000000;0,00000000
-2,50847994;0,04336860;0,00000000
-2,50837594;0,00000000;0,01734744
-2,50827194;0,00000000;0,00000000
-2,50816794;0,04336860;0,00000000
-2,50806394;0,00000000;0,00000000
-2,50795994;0,00000000;0,00000000
-2,50785594;0,00000000;0,00000000
-2,50775194;0,04336860;0,00000000
-2,50764794;0,00000000;0,00000000
-2,50754394;0,00000000;0,00000000
-2,50743994;0,04336860;0,00000000
-2,50733594;0,00000000;0,00000000
-2,50723194;0,00000000;0,00000000
-2,50712794;0,00000000;0,00000000
-2,50702394;0,00000000;0,00000000
-2,50691994;0,00000000;0,00000000
-2,50681594;0,00000000;0,00000000
-2,50671194;0,00000000;0,00000000
-2,50660794;0,00000000;0,00000000
-2,50650394;0,00000000;0,00000000
-2,50639994;0,04336860;0,00000000
-2,50629594;0,00000000;0,01734744
-2,50619194;0,00000000;0,00000000
-2,50608794;0,04336860;0,00000000
-2,50598394;0,00000000;0,00000000
-2,50587994;0,00000000;0,00000000
-2,50577594;0,04336860;0,00000000
-2,50567194;0,00000000;0,00000000
-2,50556794;0,00000000;0,00000000
-2,50546394;0,00000000;0,00000000
-2,50535994;0,00000000;0,00000000
-2,50525594;0,04336860;0,00000000
-2,50515194;0,00000000;0,00000000
-2,50504794;0,00000000;0,00000000
-2,50494394;0,00000000;0,00000000
-2,50483994;0,00000000;0,00000000
-2,50473594;0,04336860;0,00000000
-2,50463194;0,00000000;0,00000000
-2,50452794;0,00000000;0,00000000
-2,50442394;0,00000000;0,00000000
-2,50431994;0,00000000;0,00000000
-2,50421594;0,00000000;0,00000000
-2,50411194;0,00000000;0,00000000
-2,50400794;0,00000000;0,00000000
-2,50390394;0,04336860;0,00000000
-2,50379994;0,04336860;0,00000000
-2,50369594;0,00000000;0,00000000
-2,50359194;0,00000000;0,00000000
-2,50348794;0,00000000;0,00000000
-2,50338394;0,04336860;0,00000000
-2,50327994;0,00000000;0,00000000
-2,50317594;0,00000000;0,00000000
-2,50307194;0,04336860;0,00000000
-2,50296794;0,00000000;0,00000000
-2,50286394;0,04336860;0,00000000
-2,50275994;0,04336860;0,00000000
-2,50265594;0,00000000;0,00000000
-2,50255194;0,00000000;0,00000000
-2,50244794;0,00000000;0,00000000
-2,50234394;0,00000000;0,00000000
-2,50223994;0,04336860;0,00000000
-2,50213594;0,00000000;0,00000000
-2,50203194;0,04336860;0,00000000
-2,50192794;0,04336860;0,00000000
-2,50182394;0,04336860;0,00000000
-2,50171994;0,00000000;0,00000000
-2,50161594;0,00000000;0,00000000
-2,50151194;0,00000000;0,00000000
-2,50140794;0,00000000;0,00000000
-2,50130394;0,04336860;0,00000000
-2,50119994;0,04336860;0,00000000
-2,50109594;0,00000000;0,00000000
-2,50099194;0,04336860;0,00000000
-2,50088794;0,00000000;0,00000000
-2,50078394;0,00000000;0,00000000
-2,50067994;0,00000000;0,00000000
-2,50057594;0,00000000;0,00000000
-2,50047194;0,00000000;0,00000000
-2,50036794;0,00000000;0,00000000
-2,50026394;0,00000000;0,00000000
-2,50015994;0,00000000;0,00000000
-2,50005594;0,00000000;0,00000000
-2,49995194;0,04336860;0,00000000
-2,49984794;0,00000000;0,00000000
-2,49974394;0,00000000;0,00000000
-2,49963994;0,00000000;0,00000000
-2,49953594;0,04336860;0,00000000
-2,49943194;0,00000000;0,00000000
-2,49932794;0,04336860;0,00000000
-2,49922394;0,00000000;0,00000000
-2,49911994;0,04336860;0,00000000
-2,49901594;0,04336860;0,00000000
-2,49891194;0,04336860;0,00000000
-2,49880794;0,00000000;0,00000000
-2,49870394;0,04336860;0,00000000
-2,49859994;0,00000000;0,00000000
-2,49849594;0,04336860;0,00000000
-2,49839194;0,00000000;0,00000000
-2,49828794;0,00000000;0,00000000
-2,49818394;0,00000000;0,00000000
-2,49807994;0,00000000;0,00000000
-2,49797594;0,00000000;0,00000000
-2,49787194;0,04336860;0,00000000
-2,49776794;0,00000000;0,00000000
-2,49766394;0,00000000;0,00000000
-2,49755994;0,00000000;0,00000000
-2,49745594;0,00000000;0,00000000
-2,49735194;0,00000000;0,00000000
-2,49724794;0,00000000;0,00000000
-2,49714394;0,04336860;0,00000000
-2,49703994;0,00000000;0,00000000
-2,49693594;0,00000000;0,00000000
-2,49683194;0,04336860;0,00000000
-2,49672794;0,00000000;0,00000000
-2,49662394;0,00000000;0,00000000
-2,49651994;0,00000000;0,00000000
-2,49641594;0,04336860;0,00000000
-2,49631194;0,00000000;0,00000000
-2,49620794;0,00000000;0,00000000
-2,49610394;0,00000000;0,00000000
-2,49599994;0,04336860;0,00000000
-2,49589594;0,00000000;0,00000000
-2,49579194;0,04336860;0,00000000
-2,49568794;0,00000000;0,00000000
-2,49558394;0,04336860;0,00000000
-2,49547994;0,00000000;0,00000000
-2,49537594;0,04336860;0,00000000
-2,49527194;0,00000000;0,00000000
-2,49516794;0,00000000;0,00000000
-2,49506394;0,00000000;0,00000000
-2,49495994;0,00000000;0,00000000
-2,49485594;0,04336860;0,00000000
