Time,Value
29.04000000000174,31453
29.05000000000174,31366
29.060000000001743,31287
29.070000000001745,31215
29.080000000001746,31151
29.090000000001748,31095
29.10000000000175,31047
29.11000000000175,31008
29.120000000001752,30978
29.130000000001754,30956
29.140000000001756,30942
29.150000000001757,30938
29.16000000000176,30942
29.17000000000176,30954
29.180000000001762,30976
29.190000000001763,31006
29.200000000001765,31044
29.210000000001767,31091
29.220000000001768,31147
29.23000000000177,31210
29.24000000000177,31281
29.250000000001773,31360
29.260000000001774,31447
29.270000000001776,31541
29.280000000001777,31642
29.29000000000178,31749
29.30000000000178,31863
29.310000000001782,31983
29.320000000001784,32109
29.330000000001785,32240
29.340000000001787,32376
29.35000000000179,32517
29.36000000000179,32662
29.37000000000179,32811
29.380000000001793,32963
29.390000000001795,33118
29.400000000001796,33276
29.410000000001798,33436
29.4200000000018,33597
29.4300000000018,33760
29.440000000001803,33923
29.450000000001804,34086
29.460000000001806,34249
29.470000000001807,34412
29.48000000000181,34573
29.49000000000181,34733
29.500000000001812,34890
29.510000000001813,35045
29.520000000001815,35197
29.530000000001817,35346
29.540000000001818,35490
29.55000000000182,35631
29.56000000000182,35767
29.570000000001823,35898
29.580000000001824,36023
29.590000000001826,36143
29.600000000001828,36256
29.61000000000183,36364
29.62000000000183,36464
29.630000000001832,36557
29.640000000001834,36644
29.650000000001835,36722
29.660000000001837,36793
29.67000000000184,36856
29.68000000000184,36911
29.69000000000184,36957
29.700000000001843,36995
29.710000000001845,37025
29.720000000001846,37046
29.730000000001848,37058
29.74000000000185,37061
29.75000000000185,37056
29.760000000001853,37042
29.770000000001854,37020
29.780000000001856,36989
29.790000000001857,36949
29.80000000000186,36901
29.81000000000186,36845
29.820000000001862,36780
29.830000000001863,36708
29.840000000001865,36628
29.850000000001867,36540
29.860000000001868,36445
29.87000000000187,36344
29.88000000000187,36235
29.890000000001873,36121
29.900000000001874,36000
29.910000000001876,35873
29.920000000001878,35741
29.93000000000188,35605
29.94000000000188,35463
29.950000000001882,35318
29.960000000001884,35168
29.970000000001885,35016
29.980000000001887,34860
29.99000000000189,34702
30.00000000000189,34542
30.01000000000189,33506
30.020000000001893,33237
30.030000000001895,32970
30.040000000001896,32707
30.050000000001898,32449
30.0600000000019,32196
30.0700000000019,31951
30.080000000001903,31712
30.090000000001904,31483
30.100000000001906,31262
30.110000000001907,31052
30.12000000000191,30852
30.13000000000191,30664
30.140000000001912,30489
30.150000000001913,30326
30.160000000001915,30177
30.170000000001917,30042
30.180000000001918,29922
30.19000000000192,29816
30.20000000000192,29726
30.210000000001923,29709
30.220000000001924,29709
30.230000000001926,29709
30.240000000001928,29709
30.25000000000193,29709
30.26000000000193,29709
30.270000000001932,29709
30.280000000001934,29709
30.290000000001935,29709
30.300000000001937,29721
30.31000000000194,29810
30.32000000000194,29914
30.33000000000194,30034
30.340000000001943,30168
30.350000000001945,30316
30.360000000001946,30478
30.370000000001948,30652
30.38000000000195,30840
30.39000000000195,31038
30.400000000001953,31248
30.410000000001954,31468
30.420000000001956,31697
30.430000000001957,31935
30.44000000000196,32180
30.45000000000196,32432
30.460000000001962,32690
30.470000000001964,32953
30.480000000001965,33220
30.490000000001967,33489
30.500000000001968,33760
30.51000000000197,34033
30.52000000000197,34305
30.530000000001973,34576
30.540000000001974,34844
30.550000000001976,35110
30.560000000001978,35372
30.57000000000198,35628
30.58000000000198,35879
30.590000000001982,36122
30.600000000001984,36358
30.610000000001985,36585
30.620000000001987,36803
30.63000000000199,37010
30.64000000000199,37206
30.65000000000199,37390
30.660000000001993,37437
30.670000000001995,37437
30.680000000001996,37437
30.690000000001998,37437
30.700000000002,37437
30.710000000002,37437
30.720000000002003,37437
30.730000000002004,37437
30.740000000002006,37437
30.750000000002007,37437
30.76000000000201,37437
30.77000000000201,37437
30.780000000002012,37437
30.790000000002014,37437
30.800000000002015,37437
30.810000000002017,37437
30.82000000000202,37437
30.83000000000202,37437
30.84000000000202,37437
30.850000000002023,37437
30.860000000002024,37437
30.870000000002026,37437
30.880000000002028,37437
30.89000000000203,37290
30.90000000000203,37100
30.910000000002032,36897
30.920000000002034,36684
30.930000000002035,36462
30.940000000002037,36230
30.95000000000204,35989
30.96000000000204,35742
30.97000000000204,35488
30.980000000002043,35229
30.990000000002045,34965
31.000000000002046,34697
31.010000000002048,34427
31.02000000000205,34155
31.03000000000205,33883
31.040000000002053,33611
31.050000000002054,33341
31.060000000002056,33073
31.070000000002057,32808
31.08000000000206,32548
31.09000000000206,32293
31.100000000002062,32045
31.110000000002064,31803
31.120000000002065,31570
31.130000000002067,31346
31.14000000000207,31131
31.15000000000207,30928
31.16000000000207,30735
31.170000000002073,30555
31.180000000002075,30387
31.190000000002076,30233
31.200000000002078,30092
31.21000000000208,29966
31.22000000000208,29855
31.230000000002082,29759
31.240000000002084,29709
31.250000000002085,29709
31.260000000002087,29709
31.27000000000209,29709
31.28000000000209,29709
31.29000000000209,29709
31.300000000002093,29709
31.310000000002095,29709
31.320000000002096,29709
31.330000000002098,29709
31.3400000000021,29774
31.3500000000021,29872
31.360000000002103,29986
31.370000000002104,30114
31.380000000002106,30257
31.390000000002107,30414
31.40000000000211,30583
31.41000000000211,30766
31.420000000002112,30960
31.430000000002114,31166
31.440000000002115,31382
31.450000000002117,31608
31.46000000000212,31842
31.47000000000212,32085
31.48000000000212,32334
31.490000000002123,32590
31.500000000002125,32851
31.510000000002126,33116
31.520000000002128,33385
31.53000000000213,33655
31.54000000000213,33927
31.550000000002132,34200
31.560000000002134,34471
31.570000000002135,34741
31.580000000002137,35008
31.59000000000214,35271
31.60000000000214,35530
31.61000000000214,35783
31.620000000002143,36029
31.630000000002145,36268
31.640000000002146,36499
31.650000000002148,36720
31.66000000000215,36931
31.67000000000215,37132
31.680000000002153,37321
31.690000000002154,37437
31.700000000002156,37437
31.710000000002157,37437
31.72000000000216,37437
31.73000000000216,37437
31.740000000002162,37437
31.750000000002164,37437
31.760000000002165,37437
31.770000000002167,37437
31.78000000000217,37437
31.79000000000217,37437
31.80000000000217,37437
31.810000000002173,37437
31.820000000002175,37437
31.830000000002176,37437
31.840000000002178,37437
31.85000000000218,37437
31.86000000000218,37437
31.870000000002182,37437
31.880000000002184,37437
31.890000000002185,37437
31.900000000002187,37437
31.91000000000219,37437
31.92000000000219,37361
31.93000000000219,37175
31.940000000002193,36977
31.950000000002195,36768
31.960000000002196,36549
31.970000000002198,36320
31.9800000000022,36083
31.9900000000022,35838
32.0000000000022,35587
32.0100000000022,35329
32.0200000000022,35067
32.0300000000022,34801
32.040000000002195,34531
32.05000000000219,34260
32.06000000000219,33988
32.07000000000219,33716
32.08000000000219,33445
32.090000000002185,33176
32.10000000000218,32910
32.11000000000218,32648
32.12000000000218,32391
32.13000000000218,32140
32.140000000002175,31895
32.15000000000217,31659
32.16000000000217,31431
32.17000000000217,31213
32.18000000000217,31005
32.190000000002165,30808
32.20000000000216,30623
32.21000000000216,30450
32.22000000000216,30291
32.23000000000216,30145
32.240000000002155,30013
32.25000000000215,29896
32.26000000000215,29794
32.27000000000215,29709
32.28000000000215,29709
32.290000000002145,29709
32.30000000000214,29709
32.31000000000214,29709
32.32000000000214,29709
32.33000000000214,29709
32.340000000002135,29709
32.35000000000213,29709
32.36000000000213,29709
32.37000000000213,29740
32.38000000000213,29832
32.390000000002125,29940
32.40000000000212,30063
32.41000000000212,30200
32.42000000000212,30352
32.43000000000212,30516
32.440000000002115,30694
32.45000000000211,30884
32.46000000000211,31085
32.47000000000211,31297
32.48000000000211,31520
32.490000000002105,31751
32.5000000000021,31990
32.5100000000021,32237
32.5200000000021,32491
32.5300000000021,32750
32.540000000002095,33014
32.55000000000209,33281
32.56000000000209,33551
32.57000000000209,33822
32.58000000000209,34095
32.590000000002085,34367
32.60000000000208,34637
32.61000000000208,34905
32.62000000000208,35170
32.63000000000208,35431
32.640000000002075,35686
32.65000000000207,35935
32.66000000000207,36177
32.67000000000207,36411
32.68000000000207,36636
32.690000000002065,36851
32.70000000000206,37056
32.71000000000206,37249
32.72000000000206,37431
32.73000000000206,37437
32.740000000002055,37437
32.75000000000205,37437
32.76000000000205,37437
32.77000000000205,37437
32.78000000000205,37437
32.790000000002046,37437
32.80000000000204,37437
32.81000000000204,37437
32.82000000000204,37437
32.83000000000204,37437
32.840000000002036,37437
32.850000000002034,37437
32.86000000000203,37437
32.87000000000203,37437
32.88000000000203,37437
32.890000000002026,37437
32.900000000002024,37437
32.91000000000202,37437
32.92000000000202,37437
32.93000000000202,37437
32.940000000002016,37437
32.950000000002014,37429
32.96000000000201,37248
32.97000000000201,37054
32.98000000000201,36850
32.990000000002006,36634
33.000000000002004,36409
33.010000000002,37010
33.020000000002,36900
33.030000000002,36781
33.040000000001996,36652
33.050000000001994,36513
33.06000000000199,36365
33.07000000000199,36209
33.08000000000199,36045
33.090000000001986,35874
33.100000000001984,35696
33.11000000000198,35512
33.12000000000198,35322
33.13000000000198,35128
33.140000000001976,34930
33.150000000001974,34729
33.16000000000197,34525
33.17000000000197,34319
33.18000000000197,34112
33.190000000001966,33904
33.200000000001964,33697
33.21000000000196,33491
33.22000000000196,33287
33.23000000000196,33086
33.240000000001956,32887
33.250000000001954,32693
33.26000000000195,32503
33.27000000000195,32319
33.28000000000195,32140
33.290000000001946,31968
33.300000000001944,31804
33.31000000000194,31647
33.32000000000194,31498
33.33000000000194,31359
33.340000000001936,31229
33.350000000001934,31108
33.36000000000193,30998
33.37000000000193,30899
33.38000000000193,30811
33.390000000001926,30734
33.400000000001924,30668
33.41000000000192,30615
33.42000000000192,30573
33.43000000000192,30544
33.440000000001916,30527
33.450000000001914,30523
33.46000000000191,30530
33.47000000000191,30550
33.48000000000191,30583
33.490000000001906,30627
33.500000000001904,30684
33.5100000000019,30752
33.5200000000019,30832
33.5300000000019,30923
33.540000000001896,31025
33.550000000001894,31138
33.56000000000189,31261
33.57000000000189,31394
33.58000000000189,31536
33.590000000001886,31686
33.600000000001884,31845
33.61000000000188,32012
33.62000000000188,32185
33.63000000000188,32365
33.640000000001876,32551
33.650000000001874,32742
33.66000000000187,32938
33.67000000000187,33137
