Time,X Value,Y Value
0.8100000000000005,36064,33169
0.8200000000000005,37415,34021
0.8300000000000005,37702,31993
0.8400000000000005,37385,33251
0.8500000000000005,35752,34908
0.8600000000000005,38907,33436
0.8700000000000006,37156,35180
0.8800000000000006,36226,33128
0.8900000000000006,37588,33096
0.9000000000000006,37018,33365
0.9100000000000006,35775,31579
0.9200000000000006,35436,33055
0.9300000000000006,34317,34459
0.9400000000000006,36287,33530
0.9500000000000006,35509,30899
0.9600000000000006,35260,33777
0.9700000000000006,36368,32533
0.9800000000000006,37107,32033
0.9900000000000007,36118,33460
1.0000000000000007,35779,32742
1.0100000000000007,36171,34815
1.0200000000000007,34973,32187
1.0300000000000007,37048,34126
1.0400000000000007,36176,34191
1.0500000000000007,35776,32833
1.0600000000000007,37661,32316
1.0700000000000007,34937,32742
1.0800000000000007,37916,34447
1.0900000000000007,34494,32379
1.1000000000000008,36136,32330
1.1100000000000008,36739,32059
1.1200000000000008,36348,33628
1.1300000000000008,35671,33276
1.1400000000000008,35999,31989
1.1500000000000008,35896,33188
1.1600000000000008,35936,32969
1.1700000000000008,36489,33273
1.1800000000000008,36428,33436
1.1900000000000008,37012,31542
1.2000000000000008,35422,33547
1.2100000000000009,36480,33330
1.2200000000000009,36936,32066
1.2300000000000009,39192,34071
1.2400000000000009,38417,34421
1.2500000000000009,36209,31471
1.260000000000001,36645,32953
1.270000000000001,35789,33167
1.280000000000001,35736,35097
1.290000000000001,37578,34649
1.300000000000001,36265,34098
1.310000000000001,34887,32837
1.320000000000001,36504,34168
1.330000000000001,36467,33554
1.340000000000001,34549,33469
1.350000000000001,37768,33041
1.360000000000001,35396,34100
1.370000000000001,37700,31407
1.380000000000001,36377,32246
1.390000000000001,36868,34138
1.400000000000001,35740,32772
1.410000000000001,35730,31895
1.420000000000001,36886,32460
1.430000000000001,34575,34130
1.440000000000001,37247,30754
1.450000000000001,36450,32158
1.460000000000001,35709,33771
1.470000000000001,35468,32551
1.480000000000001,35739,33695
1.490000000000001,36735,33464
1.500000000000001,36703,31466
1.5100000000000011,35319,31806
1.5200000000000011,35474,32651
1.5300000000000011,37910,32990
1.5400000000000011,37013,34034
1.5500000000000012,37444,33017
1.5600000000000012,36903,32102
1.5700000000000012,36882,33028
1.5800000000000012,38065,32829
1.5900000000000012,38246,33420
1.6000000000000012,35951,31488
1.6100000000000012,34985,33797
1.6200000000000012,37207,31994
1.6300000000000012,37269,34112
1.6400000000000012,36456,31277
1.6500000000000012,36551,31360
1.6600000000000013,34681,33957
1.6700000000000013,36841,32341
1.6800000000000013,35353,33928
1.6900000000000013,35920,33860
1.7000000000000013,36713,32883
1.7100000000000013,36200,31932
1.7200000000000013,35741,32910
1.7300000000000013,35527,33584
1.7400000000000013,34455,33987
1.7500000000000013,36352,29843
1.7600000000000013,36882,31898
1.7700000000000014,36683,32754
1.7800000000000014,34181,31723
1.7900000000000014,36369,31846
1.8000000000000014,35142,32376
1.8100000000000014,36516,32940
1.8200000000000014,36818,34329
1.8300000000000014,37853,34427
1.8400000000000014,36712,31266
1.8500000000000014,37010,32256
1.8600000000000014,34179,33504
1.8700000000000014,36335,33376
1.8800000000000014,36482,33406
1.8900000000000015,35773,33388
1.9000000000000015,37486,31945
1.9100000000000015,37067,33513
1.9200000000000015,34833,35303
1.9300000000000015,36164,32121
1.9400000000000015,36444,30963
1.9500000000000015,37853,36020
1.9600000000000015,37179,32798
1.9700000000000015,35768,34653
1.9800000000000015,37170,31858
1.9900000000000015,37631,34396
2.0000000000000013,37777,33866
2.010000000000001,35945,33618
2.020000000000001,36840,33561
2.0300000000000007,35269,34470
2.0400000000000005,36322,36396
2.0500000000000003,36845,31049
2.06,35558,33522
2.07,35731,34331
2.0799999999999996,36639,34882
2.0899999999999994,35576,33238
2.099999999999999,35379,32709
2.109999999999999,37235,33343
2.1199999999999988,36146,31319
2.1299999999999986,36850,33743
2.1399999999999983,37504,34322
2.149999999999998,35766,33832
2.159999999999998,35599,32606
2.1699999999999977,36163,32024
2.1799999999999975,35028,33070
2.1899999999999973,37310,34203
2.199999999999997,35844,32165
2.209999999999997,34998,34263
2.2199999999999966,36073,32933
2.2299999999999964,35929,33779
2.239999999999996,35746,34481
2.249999999999996,37227,32652
2.259999999999996,35295,33120
2.2699999999999956,35213,32818
2.2799999999999954,35061,31881
2.289999999999995,38095,31290
2.299999999999995,36944,32090
2.3099999999999947,35088,32644
2.3199999999999945,38005,34689
2.3299999999999943,37543,33425
2.339999999999994,36576,32439
2.349999999999994,36901,33102
2.3599999999999937,35583,32394
2.3699999999999934,35418,32722
2.3799999999999932,37233,32293
2.389999999999993,35772,32096
2.399999999999993,35751,33111
2.4099999999999926,36595,34523
2.4199999999999924,35709,33526
2.429999999999992,38896,32111
2.439999999999992,35588,34731
2.4499999999999917,37200,32152
2.4599999999999915,37555,33966
2.4699999999999913,35587,32529
2.479999999999991,35043,33187
2.489999999999991,35900,32971
2.4999999999999907,36359,33202
2.5099999999999905,35931,32688
2.5199999999999902,36529,32779
2.52999999999999,35814,33769
2.53999999999999,36404,32699
2.5499999999999896,36470,31313
2.5599999999999894,36857,32709
2.569999999999989,35391,35259
2.579999999999989,36054,32474
2.5899999999999888,36684,31240
2.5999999999999885,36675,33870
2.6099999999999883,37722,34501
2.619999999999988,36197,32974
2.629999999999988,35842,33123
2.6399999999999877,37339,32270
2.6499999999999875,35841,33129
2.6599999999999873,37868,32421
2.669999999999987,35137,33023
2.679999999999987,36247,34018
2.6899999999999866,37281,32216
2.6999999999999864,35901,34884
2.709999999999986,36901,33862
2.719999999999986,36014,32683
2.7299999999999858,37163,32297
2.7399999999999856,35623,33401
2.7499999999999853,36765,32723
2.759999999999985,35786,34190
2.769999999999985,37734,33920
2.7799999999999847,34454,31422
2.7899999999999845,36047,32917
2.7999999999999843,37242,32570
2.809999999999984,36395,33296
2.819999999999984,37368,33510
2.8299999999999836,36228,32912
2.8399999999999834,35943,32276
2.849999999999983,35986,33501
2.859999999999983,37250,29043
2.869999999999983,37717,32782
2.8799999999999826,38246,32072
2.8899999999999824,36456,33879
2.899999999999982,38186,33272
2.909999999999982,36661,33995
2.9199999999999817,38083,33747
2.9299999999999815,36041,34092
2.9399999999999813,36226,32365
2.949999999999981,37091,32787
2.959999999999981,35644,30902
2.9699999999999807,35895,35379
2.9799999999999804,36372,33152
2.9899999999999802,37664,32438
2.99999999999998,36901,34053
3.00999999999998,36647,31407
3.0199999999999796,35877,33724
3.0299999999999794,36899,31369
3.039999999999979,36225,33220
3.049999999999979,37410,33075
3.0599999999999787,36233,32511
3.0699999999999785,35661,34681
3.0799999999999783,36203,34449
3.089999999999978,36584,32914
3.099999999999978,36064,33339
3.1099999999999777,37660,32710
3.1199999999999775,37081,35295
3.1299999999999772,38040,32382
3.139999999999977,37120,32850
3.149999999999977,36508,30756
3.1599999999999766,37365,32918
3.1699999999999764,35807,33347
3.179999999999976,37453,33043
3.189999999999976,38725,32807
3.1999999999999758,35208,35781
3.2099999999999755,36976,33483
3.2199999999999753,36311,32962
3.229999999999975,38065,33591
3.239999999999975,36521,33664
3.2499999999999747,36003,33864
3.2599999999999745,36311,32997
3.2699999999999743,35783,33919
3.279999999999974,36033,33810
3.289999999999974,37837,33644
3.2999999999999736,35891,32569
3.3099999999999734,36231,32614
3.319999999999973,36342,32898
3.329999999999973,35221,32837
3.3399999999999728,36803,33768
3.3499999999999726,36228,33625
3.3599999999999723,37767,34217
3.369999999999972,37170,32490
3.379999999999972,36116,33445
3.3899999999999717,37156,30833
3.3999999999999715,35231,32534
3.4099999999999713,35976,33821
3.419999999999971,35742,32927
3.429999999999971,37724,32266
3.4399999999999706,36146,32705
3.4499999999999704,36710,31997
3.45999999999997,34773,34777
3.46999999999997,35204,34848
3.47999999999997,38025,33930
3.4899999999999696,36807,34793
3.4999999999999694,35614,35279
3.509999999999969,36968,35279
3.519999999999969,34725,34467
3.5299999999999687,36867,32536
3.5399999999999685,35644,34024
3.5499999999999683,35501,33930
3.559999999999968,36957,32352
3.569999999999968,37486,32839
3.5799999999999677,36245,31601
3.5899999999999674,37171,33025
3.5999999999999672,39842,31652
3.609999999999967,36669,32910
3.619999999999967,36600,32223
3.6299999999999666,35769,33332
3.6399999999999664,36304,33175
3.649999999999966,35674,33125
3.659999999999966,35626,32841
3.6699999999999657,36858,32420
3.6799999999999655,37153,33230
3.6899999999999653,36158,32998
3.699999999999965,35058,31106
3.709999999999965,37274,32264
3.7199999999999647,35634,33826
3.7299999999999645,36390,34417
3.7399999999999642,34781,32113
3.749999999999964,34622,35803
3.759999999999964,36751,34459
3.7699999999999636,36421,32009
3.7799999999999634,36048,31972
3.789999999999963,38073,33645
3.799999999999963,36125,33210
3.8099999999999627,36271,35242
3.8199999999999625,36705,30788
3.8299999999999623,36277,32785
3.839999999999962,37521,34172
3.849999999999962,36461,34322
3.8599999999999617,37408,32943
3.8699999999999615,36977,32286
3.8799999999999613,36302,31097
3.889999999999961,36874,34562
3.899999999999961,35572,32931
3.9099999999999606,36172,33912
3.9199999999999604,36099,33125
3.92999999999996,36888,33777
3.93999999999996,37028,34229
3.9499999999999598,36486,34612
3.9599999999999596,35792,33273
3.9699999999999593,36953,33257
3.979999999999959,35062,33888
3.989999999999959,36415,32230
3.9999999999999587,36767,32932
4.009999999999959,35362,34323
4.019999999999959,36025,33154
4.0299999999999585,35276,32454
4.039999999999958,35701,32920
4.049999999999958,36924,32249
4.059999999999958,37278,35682
4.069999999999958,35404,32228
4.079999999999957,37044,33266
4.089999999999957,35609,34003
4.099999999999957,35548,33507
4.109999999999957,36816,32855
4.119999999999957,36525,34106
4.129999999999956,36167,30380
4.139999999999956,36670,32850
4.149999999999956,36339,33075
4.159999999999956,36556,32884
4.1699999999999555,36073,32453
4.179999999999955,35273,33247
4.189999999999955,36521,32755
4.199999999999955,36830,33667
4.209999999999955,38305,32952
4.2199999999999545,37944,33344
4.229999999999954,36265,35289
4.239999999999954,34135,33854
4.249999999999954,36623,32334
4.259999999999954,34767,31980
4.269999999999953,36051,32829
4.279999999999953,36238,34275
4.289999999999953,36059,32952
4.299999999999953,34299,31705
4.3099999999999525,37961,33025
4.319999999999952,34865,34687
4.329999999999952,34995,31624
4.339999999999952,37091,33943
4.349999999999952,38428,33791
4.3599999999999515,35683,33250
4.369999999999951,36737,32029
4.379999999999951,37464,32989
4.389999999999951,36881,32699
4.399999999999951,35075,34743
4.40999999999995,36733,33715
4.41999999999995,34582,34092
4.42999999999995,36226,33071
4.43999999999995,38214,33801
4.4499999999999496,36901,33014
4.459999999999949,35570,34112
4.469999999999949,36192,29914
4.479999999999949,36073,33518
4.489999999999949,37438,34633
4.4999999999999485,37561,33724
4.509999999999948,35974,33129
4.519999999999948,36689,33633
4.529999999999948,34869,33825
4.539999999999948,36326,31323
