Time,Value
5.7199999999999225,33012
5.729999999999922,33618
5.739999999999922,34199
5.749999999999922,34738
5.759999999999922,35223
5.769999999999921,35638
5.779999999999921,35974
5.789999999999921,36220
5.799999999999921,36371
5.809999999999921,36421
5.81999999999992,36371
5.82999999999992,36220
5.83999999999992,35973
5.84999999999992,35638
5.8599999999999195,35222
5.869999999999919,34737
5.879999999999919,34197
5.889999999999919,33617
5.899999999999919,33011
5.909999999999918,32397
5.919999999999918,31791
5.929999999999918,31210
5.939999999999918,30669
5.949999999999918,30184
5.959999999999917,29767
5.969999999999917,29430
5.979999999999917,29182
5.989999999999917,29030
5.9999999999999165,28978
6.009999999999916,29027
6.019999999999916,34946
6.029999999999916,35202
6.039999999999916,35404
6.0499999999999154,35546
6.059999999999915,35627
6.069999999999915,35644
6.079999999999915,35596
6.089999999999915,35486
6.099999999999914,35314
6.109999999999914,35086
6.119999999999914,34806
6.129999999999914,34479
6.1399999999999135,34114
6.149999999999913,33718
6.159999999999913,33300
6.169999999999913,32869
6.179999999999913,32434
6.1899999999999125,32005
6.199999999999912,31590
6.209999999999912,31201
6.219999999999912,30843
6.229999999999912,30527
6.239999999999911,30257
6.249999999999911,30041
6.259999999999911,29883
6.269999999999911,29787
6.2799999999999105,29754
6.28999999999991,29785
6.29999999999991,29879
6.30999999999991,30035
6.31999999999991,30250
6.3299999999999095,30517
6.339999999999909,30833
6.349999999999909,31189
6.359999999999909,31577
6.369999999999909,31991
6.379999999999908,32420
6.389999999999908,32855
6.399999999999908,33286
6.409999999999908,33705
6.419999999999908,34102
6.429999999999907,34468
6.439999999999907,34796
6.449999999999907,35078
6.459999999999907,35308
6.4699999999999065,35481
6.479999999999906,35594
6.489999999999906,35643
6.499999999999906,35628
6.509999999999906,35550
6.519999999999905,35409
6.529999999999905,35209
6.539999999999905,34955
6.549999999999905,34651
6.559999999999905,34305
6.569999999999904,33923
6.579999999999904,33515
6.589999999999904,33090
6.599999999999904,32655
6.6099999999999035,32222
6.619999999999903,31799
6.629999999999903,31396
6.639999999999903,31021
6.649999999999903,30683
6.659999999999902,30388
6.669999999999902,30145
6.679999999999902,29956
6.689999999999902,29828
6.699999999999902,29762
6.709999999999901,29761
6.719999999999901,29823
6.729999999999901,29948
6.739999999999901,30133
6.7499999999999005,30375
6.7599999999999,30666
6.7699999999999,31003
6.7799999999999,31376
6.7899999999999,31778
6.7999999999998995,32200
6.809999999999899,32633
6.819999999999899,33067
6.829999999999899,33494
6.839999999999899,33903
6.849999999999898,34286
6.859999999999898,34634
6.869999999999898,34940
6.879999999999898,35197
6.8899999999998975,35400
6.899999999999897,35544
6.909999999999897,35626
6.919999999999897,35644
6.929999999999897,35598
6.9399999999998965,35488
6.949999999999896,35318
6.959999999999896,35091
6.969999999999896,34811
6.979999999999896,34486
6.989999999999895,34121
6.999999999999895,33726
7.009999999999895,33308
7.019999999999895,32877
7.0299999999998946,32442
7.039999999999894,32013
7.049999999999894,31598
7.059999999999894,31208
7.069999999999894,30850
7.0799999999998935,30532
7.089999999999893,30262
7.099999999999893,30045
7.109999999999893,29886
7.119999999999893,29788
7.129999999999892,29754
7.139999999999892,29783
7.149999999999892,29877
7.159999999999892,30032
7.169999999999892,30245
7.179999999999891,30512
7.189999999999891,30826
7.199999999999891,31181
7.209999999999891,31570
7.2199999999998905,31983
7.22999999999989,32411
7.23999999999989,32846
7.24999999999989,33278
7.25999999999989,33697
7.269999999999889,34094
7.279999999999889,34461
7.289999999999889,34790
7.299999999999889,35073
7.309999999999889,35304
7.319999999999888,35478
7.329999999999888,35592
7.339999999999888,35643
7.349999999999888,35629
7.3599999999998875,35552
7.369999999999887,35412
7.379999999999887,35214
7.389999999999887,34960
7.399999999999887,34657
7.4099999999998865,34312
7.419999999999886,33931
7.429999999999886,33523
7.439999999999886,33098
7.449999999999886,32664
7.459999999999885,32230
7.469999999999885,31807
7.479999999999885,31403
7.489999999999885,31028
7.4999999999998845,30689
7.509999999999884,30394
7.519999999999884,30149
7.529999999999884,29959
7.539999999999884,29830
7.5499999999998835,29763
7.559999999999883,29760
7.569999999999883,29821
7.579999999999883,29945
7.589999999999883,30129
7.599999999999882,30369
7.609999999999882,30660
7.619999999999882,30996
7.629999999999882,31368
7.6399999999998816,31770
7.649999999999881,32192
7.659999999999881,32624
7.669999999999881,33059
7.679999999999881,33486
7.6899999999998805,33895
7.69999999999988,34279
7.70999999999988,34628
7.71999999999988,34935
7.72999999999988,35193
7.739999999999879,35397
7.749999999999879,35542
7.759999999999879,35625
7.769999999999879,35644
7.779999999999879,35599
7.789999999999878,35491
7.799999999999878,35322
7.809999999999878,35096
7.819999999999878,34817
7.8299999999998775,34493
7.839999999999877,34129
7.849999999999877,33734
7.859999999999877,33316
7.869999999999877,32885
7.879999999999876,32450
7.889999999999876,32021
7.899999999999876,31606
7.909999999999876,31215
7.919999999999876,30856
7.929999999999875,30538
7.939999999999875,30267
7.949999999999875,30049
7.959999999999875,29888
7.9699999999998745,29789
7.979999999999874,29754
7.989999999999874,29782
7.999999999999874,29874
8.009999999999874,30028
8.019999999999873,30240
8.029999999999873,30506
8.039999999999873,30820
8.049999999999873,31174
8.059999999999873,31562
8.069999999999872,31975
8.079999999999872,32403
8.089999999999872,32838
8.099999999999872,33270
8.109999999999872,33689
8.119999999999871,34087
8.129999999999871,34455
8.139999999999871,34784
8.14999999999987,35068
8.15999999999987,35300
8.16999999999987,35476
8.17999999999987,35591
8.18999999999987,35642
8.19999999999987,35630
8.20999999999987,35554
8.21999999999987,35416
8.229999999999869,35218
8.239999999999869,34965
8.249999999999869,34663
8.259999999999868,34319
8.269999999999868,33938
8.279999999999868,33531
8.289999999999868,33106
8.299999999999867,32672
8.309999999999867,32238
8.319999999999867,31815
8.329999999999867,31411
8.339999999999867,31035
8.349999999999866,30695
8.359999999999866,30399
8.369999999999866,30153
8.379999999999866,29963
8.389999999999866,29832
8.399999999999865,29764
8.409999999999865,29760
8.419999999999865,29820
8.429999999999865,29942
8.439999999999864,30125
8.449999999999864,30364
8.459999999999864,30654
8.469999999999864,30989
8.479999999999864,31361
8.489999999999863,31762
8.499999999999863,32183
8.509999999999863,32616
8.519999999999863,33051
8.529999999999863,33478
8.539999999999862,33888
8.549999999999862,34272
8.559999999999862,34621
8.569999999999862,34929
8.579999999999862,35189
8.589999999999861,35393
8.599999999999861,35540
8.60999999999986,35624
8.61999999999986,35644
8.62999999999986,35601
8.63999999999986,35494
8.64999999999986,35326
8.65999999999986,35101
8.66999999999986,34823
8.67999999999986,34499
8.68999999999986,34136
8.699999999999859,33742
8.709999999999859,33324
8.719999999999859,32894
8.729999999999858,32459
8.739999999999858,32029
8.749999999999858,31614
8.759999999999858,31222
8.769999999999857,30863
8.779999999999857,30544
8.789999999999857,30272
8.799999999999857,30052
8.809999999999857,29891
8.819999999999856,29791
8.829999999999856,29754
8.839999999999856,29781
8.849999999999856,29872
8.859999999999856,30025
8.869999999999855,30236
8.879999999999855,30501
8.889999999999855,30813
8.899999999999855,31167
8.909999999999854,31554
8.919999999999854,31967
8.929999999999854,32395
8.939999999999854,32830
8.949999999999854,33262
8.959999999999853,33681
8.969999999999853,34080
8.979999999999853,34448
8.989999999999853,34778
8.999999999999853,35063
9.009999999999852,35296
9.019999999999852,30073
9.029999999999852,29757
9.039999999999852,29484
9.049999999999851,29260
9.059999999999851,29088
9.069999999999851,28970
9.07999999999985,28909
9.08999999999985,28905
9.09999999999985,28958
9.10999999999985,29067
9.11999999999985,29231
9.12999999999985,29448
9.13999999999985,29713
9.14999999999985,30024
9.15999999999985,30375
9.169999999999849,30761
9.179999999999849,31176
9.189999999999849,31614
9.199999999999848,32069
9.209999999999848,32533
9.219999999999848,33000
9.229999999999848,33462
9.239999999999847,33912
9.249999999999847,34345
9.259999999999847,34752
9.269999999999847,35129
9.279999999999847,35468
9.289999999999846,35767
9.299999999999846,36018
9.309999999999846,36220
9.319999999999846,36369
9.329999999999846,36462
9.339999999999845,36499
9.349999999999845,36478
9.359999999999845,36401
9.369999999999845,36267
9.379999999999844,36080
9.389999999999844,35842
9.399999999999844,35556
9.409999999999844,35227
9.419999999999844,34860
9.429999999999843,34461
9.439999999999843,34035
9.449999999999843,33589
9.459999999999843,33129
9.469999999999843,32663
9.479999999999842,32198
9.489999999999842,31740
9.499999999999842,31296
9.509999999999842,30874
9.519999999999841,30479
9.529999999999841,30118
9.539999999999841,29796
9.54999999999984,29517
9.55999999999984,29287
9.56999999999984,29107
9.57999999999984,28983
9.58999999999984,28914
9.59999999999984,28902
9.60999999999984,28948
9.61999999999984,29050
9.62999999999984,29207
9.639999999999839,29417
9.649999999999839,29676
9.659999999999838,29981
9.669999999999838,30327
9.679999999999838,30709
9.689999999999838,31120
9.699999999999838,31556
9.709999999999837,32009
9.719999999999837,32472
9.729999999999837,32939
9.739999999999837,33402
9.749999999999837,33854
9.759999999999836,34289
9.769999999999836,34700
9.779999999999836,35081
9.789999999999836,35426
9.799999999999836,35730
9.809999999999835,35988
9.819999999999835,36197
9.829999999999835,36353
9.839999999999835,36453
9.849999999999834,36497
9.859999999999834,36484
9.869999999999834,36414
9.879999999999834,36288
9.889999999999834,36107
9.899999999999833,35875
9.909999999999833,35596
9.919999999999833,35272
9.929999999999833,34910
9.939999999999833,34515
9.949999999999832,34092
9.959999999999832,33648
9.969999999999832,33190
9.979999999999832,32724
9.989999999999831,32258
9.999999999999831,31799
10.009999999999831,31353
10.01999999999983,30928
10.02999999999983,30529
10.03999999999983,30163
10.04999999999983,29835
10.05999999999983,29551
10.06999999999983,29314
10.07999999999983,29128
10.08999999999983,28996
10.09999999999983,28920
10.109999999999829,28900
10.119999999999829,28938
10.129999999999828,29033
10.139999999999828,29183
10.149999999999828,29386
10.159999999999828,29639
10.169999999999828,29939
10.179999999999827,30279
10.189999999999827,30657
10.199999999999827,31065
10.209999999999827,31498
10.219999999999827,31949
10.229999999999826,32411
10.239999999999826,32878
10.249999999999826,33342
10.259999999999826,33796
10.269999999999825,34234
10.279999999999825,34648
10.289999999999825,35033
10.299999999999825,35383
10.309999999999825,35693
10.319999999999824,35957
10.329999999999824,36172
10.339999999999824,36335
10.349999999999824,36443
10.359999999999824,36495
10.369999999999823,36489
10.379999999999823,36426
10.389999999999823,36307
10.399999999999823,36134
10.409999999999823,35909
10.419999999999822,35635
10.429999999999822,35317
10.439999999999822,34960
10.449999999999822,34568
10.459999999999821,34149
10.469999999999821,33707
10.479999999999821,33250
10.48999999999982,32785
10.49999999999982,32319
10.50999999999982,31858
10.51999999999982,31411
10.52999999999982,30982
10.53999999999982,30580
10.54999999999982,30209
10.55999999999982,29876
10.569999999999819,29585
10.579999999999819,29342
10.589999999999819,29149
10.599999999999818,29010
10.609999999999818,28926
10.619999999999818,28900
10.629999999999818,28930
10.639999999999818,29018
10.649999999999817,29160
10.659999999999817,29357
10.669999999999817,29604
10.679999999999817,29897
10.689999999999817,30233
10.699999999999816,30606
10.709999999999816,31010
10.719999999999816,31440
10.729999999999816,31889
10.739999999999815,32350
10.749999999999815,32817
10.759999999999815,33281
10.769999999999815,33737
10.779999999999815,34177
10.789999999999814,34595
10.799999999999814,34985
10.809999999999814,35340
10.819999999999814,35655
10.829999999999814,35925
10.839999999999813,36147
10.849999999999813,36317
10.859999999999813,36432
10.869999999999813,36491
10.879999999999812,36493
10.889999999999812,36438
10.899999999999812,36326
10.909999999999812,36160
10.919999999999812,35941
10.929999999999811,35673
10.939999999999811,35361
10.949999999999811,35009
10.95999999999981,34621
10.96999999999981,34205
10.97999999999981,33766
10.98999999999981,33311
10.99999999999981,32846
11.00999999999981,32380
11.01999999999981,31918
11.02999999999981,31468
11.039999999999809,31037
11.049999999999809,30631
11.059999999999809,30255
11.069999999999808,29917
11.079999999999808,29621
11.089999999999808,29371
11.099999999999808,29171
11.109999999999808,29025
11.119999999999807,28934
11.129999999999807,28900
11.139999999999807,28923
11.149999999999807,29003
11.159999999999807,29139
11.169999999999806,29328
11.179999999999806,29568
11.189999999999806,29856
11.199999999999806,30186
11.209999999999805,30555
11.219999999999805,30956
11.229999999999805,31382
11.239999999999805,31829
11.249999999999805,32289
11.259999999999804,32755
11.269999999999804,33221
11.279999999999804,33678
11.289999999999804,34121
11.299999999999804,34542
11.309999999999803,34936
11.319999999999803,35295
11.329999999999803,35616
11.339999999999803,35893
11.349999999999802,36121
11.359999999999802,36298
11.369999999999802,36420
11.379999999999802,36487
11.389999999999802,36496
11.399999999999801,36448
11.409999999999801,36344
11.419999999999801,36184
11.4299999999998,35972
11.4399999999998,35711
11.4499999999998,35404
11.4599999999998,35057
11.4699999999998,34674
11.4799999999998,34261
11.4899999999998,33824
11.4999999999998,33371
11.509999999999799,32907
11.519999999999799,32441
11.529999999999799,31978
11.539999999999798,31526
11.549999999999798,31092
11.559999999999798,30682
11.569999999999798,30303
11.579999999999798,29959
11.589999999999797,29657
11.599999999999797,29401
11.609999999999797,29195
11.619999999999797,29041
11.629999999999797,28943
11.639999999999796,28901
11.649999999999796,28917
11.659999999999796,28989
11.669999999999796,29118
11.679999999999795,29300
11.689999999999795,29534
11.699999999999795,29816
11.709999999999795,30141
11.719999999999795,30505
11.729999999999794,30901
11.739999999999794,31325
11.749999999999794,31770
11.759999999999794,32229
11.769999999999794,32694
11.779999999999793,33160
11.789999999999793,33619
11.799999999999793,34064
11.809999999999793,34488
11.819999999999792,34886
11.829999999999792,35250
11.839999999999792,35576
11.849999999999792,35859
11.859999999999792,36094
11.869999999999791,36278
11.879999999999791,36408
11.889999999999791,36481
11.89999999999979,36498
11.90999999999979,36458
11.91999999999979,36361
11.92999999999979,36208
11.93999999999979,36003
11.94999999999979,35748
11.95999999999979,35447
11.96999999999979,35104
11.979999999999789,34726
11.989999999999789,34316
11.999999999999789,33883
12.009999999999788,33431
12.019999999999788,36305
12.029999999999788,36356
12.039999999999788,36357
12.049999999999788,36309
12.059999999999787,36213
12.069999999999787,36068
12.079999999999787,35879
12.089999999999787,35646
12.099999999999786,35374
12.109999999999786,35066
12.119999999999786,34726
12.129999999999786,34358
12.139999999999786,33968
12.149999999999785,33561
12.159999999999785,33142
12.169999999999785,32717
12.179999999999785,32292
12.189999999999785,31873
12.199999999999784,31464
12.209999999999784,31073
12.219999999999784,30703
12.229999999999784,30360
12.239999999999783,30049
12.249999999999783,29774
12.259999999999783,29538
12.269999999999783,29345
12.279999999999783,29197
12.289999999999782,29096
12.299999999999782,29044
12.309999999999782,29041
12.319999999999782,29088
12.329999999999782,29184
12.339999999999781,29327
12.349999999999781,29515
12.359999999999781,29747
12.36999999999978,30018
12.37999999999978,30326
12.38999999999978,30665
12.39999999999978,31032
12.40999999999978,31422
12.41999999999978,31829
12.42999999999978,32247
12.43999999999978,32672
12.449999999999779,33097
12.459999999999779,33517
12.469999999999779,33925
