Time,Channel B,Channel D
0.0,0.04336860,0.00000000
0.00103999994,0.00000000,0.00000000
0.00207999989,0.00000000,0.00000000
0.0031199998299999998,0.00000000,0.00000000
0.00415999978,0.00000000,0.00000000
0.00519999972,0.00000000,0.00000000
0.0062399996599999995,0.00000000,0.00000000
0.00727999961,0.04336860,0.00000000
0.00831999955,0.00000000,0.00000000
0.0093599995,0.04336860,0.00000000
0.01,3.78429508,0.00000000
0.01103999994,3.78429508,0.00000000
0.01207999989,3.82781744,0.00000000
0.01311999983,0.04336860,0.00000000
0.01415999978,0.00000000,0.00000000
0.01519999972,0.00000000,0.00000000
0.016239999659999997,0.00000000,0.00000000
0.01727999961,0.00000000,0.00000000
0.018319999549999997,0.04336860,0.00000000
0.0193599995,0.00000000,0.00000000
0.02,0.04336860,0.00000000
0.02103999994,0.00000000,0.00000000
0.02207999989,0.04336860,0.00000000
0.02311999983,0.00000000,0.00000000
0.02415999978,0.00000000,0.00000000
0.02519999972,0.00000000,0.00000000
0.02623999966,0.00000000,0.00000000
0.02727999961,0.00000000,0.00000000
0.02831999955,3.82781744,0.00000000
0.0293599995,3.82781744,0.00000000
0.03,0.00000000,0.00000000
0.03103999994,0.04336860,0.00000000
0.03207999989,0.00000000,-0.01734744
0.033119999829999996,0.04336860,0.00000000
0.03415999978,3.82781744,0.00000000
0.03519999972,3.82781744,0.00000000
0.03623999966,3.82781744,0.00000000
0.037279999609999996,3.82781744,0.00000000
0.03831999955,3.82781744,0.00000000
0.0393599995,3.82781744,0.00000000
0.04,3.78429508,0.00000000
0.04103999994,3.82781744,0.00000000
0.042079999890000004,3.78429508,0.00000000
0.04311999983,0.00000000,0.00000000
0.04415999978,0.00000000,0.00000000
0.04519999972,0.04336860,0.00000000
0.04623999966,0.04336860,0.00000000
0.04727999961,0.00000000,0.00000000
0.04831999955,0.00000000,0.00000000
0.0493599995,0.00000000,0.00000000
0.05,0.00000000,0.00000000
0.051039999940000004,0.00000000,0.00000000
0.052079999890000006,0.00000000,0.00000000
0.05311999983,0.00000000,0.00000000
0.05415999978,0.00000000,-0.01734744
0.055199999720000004,0.00000000,0.00000000
0.056239999660000005,0.00000000,0.00000000
0.05727999961,0.00000000,0.00000000
0.05831999955,0.00000000,0.00000000
0.0593599995,0.04336860,0.00000000
0.06,3.82781744,0.00000000
0.06103999994,0.00000000,0.00000000
0.06207999989,0.00000000,0.00000000
0.06311999983,0.00000000,0.00000000
0.06415999978,0.00000000,0.00000000
0.06519999972,0.00000000,0.00000000
0.06623999965999999,0.00000000,0.00000000
0.06727999961,0.04336860,0.00000000
0.06831999955000001,0.04336860,0.00000000
0.0693599995,0.04336860,0.00000000
0.07,0.00000000,0.00000000
0.07103999994,0.04336860,0.00000000
0.07207999989,0.04336860,0.00000000
0.07311999983,0.04336860,0.00000000
0.07415999978000001,0.00000000,0.00000000
0.07519999972,0.00000000,0.00000000
0.07623999966,0.00000000,0.00000000
0.07727999961000001,0.00000000,0.00000000
0.07831999955,0.00000000,0.00000000
0.0793599995,3.78429508,0.00000000
0.08,3.82781744,0.00000000
0.08103999994,3.82781744,0.00000000
0.08207999988999999,3.78429508,0.00000000
0.08311999983,3.82781744,0.00000000
0.08415999978000001,3.82781744,0.00000000
0.08519999971999999,3.82781744,0.00000000
0.08623999966,3.82781744,0.00000000
0.08727999961,3.82781744,0.00000000
0.08831999955,0.04336860,0.00000000
0.0893599995,0.00000000,0.00000000
0.09,0.00000000,0.00000000
0.09103999994,0.00000000,0.00000000
0.09207999989,0.00000000,0.00000000
0.09311999983,3.82781744,0.00000000
0.09415999978,3.82781744,0.00000000
0.09519999972,3.78429508,0.00000000
0.09623999965999999,3.82781744,0.00000000
0.09727999961,3.82781744,0.00000000
0.09831999955000001,3.82781744,0.00000000
0.0993599995,3.82781744,0.00000000
0.1,0.00000000,0.00000000
0.10103999994,0.00000000,0.00000000
0.10207999989,0.00000000,0.00000000
0.10311999983,0.00000000,0.00000000
0.10415999978000001,3.78429508,0.00000000
0.10519999971999999,3.82781744,0.00000000
0.10623999966,3.82781744,0.00000000
0.10727999961000001,3.82781744,0.00000000
