Time,X Value,Y Value
0.0,38130,34131
0.0030729203540929557,36613,34329
0.006145840708185912,38327,32163
0.00921876106227887,35411,34437
0.012291681416371823,35441,33591
0.015364601770464783,34203,33822
0.018437522124557737,35397,34352
0.02151044247865069,36593,34992
0.024583362832743618,36937,34830
0.027656283186836574,37562,32125
0.03072920354092953,36627,34115
0.03380212389502248,37662,32987
0.036875044249115446,35985,33205
0.03994796460320843,35228,31892
0.04302088495730139,35341,33660
0.04609380531139435,38109,34588
0.0491667256654873,35719,33019
0.052239646019580255,37716,34005
0.05531256637367322,36810,32011
0.05838548672776617,35317,32802
0.06145840708185913,36728,32880
0.06453132743595208,37672,33532
0.06760424779004504,37515,33942
0.07067716814413799,37594,32627
0.07375008849823096,37114,31924
0.07682300885232392,35568,34167
0.07989592920641687,35364,32849
0.08296884956050984,36246,33886
0.08604176991460279,37012,34172
0.08911469026869574,37193,33324
0.09218761062278871,36529,34676
0.09526053097688167,35826,32778
0.09833345133097462,37589,36817
0.10140637168506757,37574,32980
0.10447929203916052,35053,32450
0.1075522123932535,36006,33403
0.11062513274734646,35827,34462
0.11369805310143942,38796,33136
0.11677097345553239,36185,33876
0.11984389380962535,36517,33258
0.12291681416371829,37787,33869
0.12598973451781126,36535,35039
0.12906265487190421,35464,32993
0.13213557522599717,36772,31779
0.13520849558009013,36036,31668
0.13828141593418308,36089,33224
0.14135433628827604,36060,35104
0.144427256642369,37692,32624
0.14750017699646195,35323,33510
0.1505730973505549,37315,34523
0.1536460177046479,37499,31458
0.15671893805874082,35564,32952
0.15979185841283378,36122,32475
0.16286477876692676,38210,33585
0.16593769912101972,35742,32968
0.16901061947511267,36320,32489
0.17208353982920563,37868,33431
0.17515646018329856,36200,33873
0.17822938053739154,36344,32639
0.1813023008914845,35132,32852
0.18437522124557745,36465,34183
0.18744814159967044,35568,32669
0.1905210619537634,36815,34355
0.19359398230785635,37725,34913
0.19666690266194928,36966,34940
0.19973982301604223,37255,33054
0.20281274337013522,36647,34983
0.20588566372422817,37004,33694
0.20895858407832113,36700,34034
0.21203150443241411,37359,31679
0.21510442478650707,34366,35112
0.2181773451406,37360,33026
0.22125026549469295,35890,33639
0.2243231858487859,35652,34573
0.2273961062028789,36719,33457
0.23046902655697185,35463,32256
0.2335419469110648,36596,34356
0.23661486726515776,36104,33960
0.23968778761925075,36124,32450
0.24276070797334368,36064,33169
0.24583362832743663,37415,34021
0.2489065486815296,37702,31993
0.25197946903562257,37385,33251
0.25505238938971553,35752,34908
0.2581253097438085,38907,33436
0.26119823009790144,37156,35180
0.2642711504519944,36226,33128
0.26734407080608735,37588,33096
0.2704169911601803,37018,33365
0.27348991151427327,35775,31579
0.2765628318683662,35436,33055
0.2796357522224592,34317,34459
0.28270867257655213,36287,33530
0.2857815929306451,35509,30899
0.28885451328473805,35260,33777
0.291927433638831,36368,32533
0.29500035399292396,37107,32033
0.29807327434701697,36118,33460
0.30114619470111,35779,32742
0.3042191150552029,36171,34815
