0.0,0.00000000,0.00000000
0.0006400005000001263,3.82781744,1.38970220
0.0016800004400001622,3.82781744,1.51131892
0.002720000390000088,3.82781744,0.85119343
0.003760000330000124,3.82781744,1.66769195
0.004800000280000161,3.82781744,1.59817910
0.0058400002200000856,3.78429508,1.40711117
0.0068800001600000105,3.82781744,1.49397147
0.007920000110000047,3.78429508,0.74698573
0.008960000050000083,3.82781744,0.27792814
0.010000000000000009,3.78429508,0.53850883
0.010640000500000135,3.82781744,1.00756645
0.011680000440000171,0.04336860,0.00000000
0.012720000389999986,0.00000000,0.00000000
0.013760000330000022,0.00000000,0.00000000
0.014800000280000059,0.00000000,0.00000000
0.015840000220000094,0.00000000,0.00000000
0.01688000016000002,0.00000000,0.00000000
0.017920000110000056,0.00000000,0.00000000
0.018960000050000092,0.04336860,0.00000000
0.020000000000000018,0.04336860,0.00000000
0.020640000500000033,3.82781744,1.40711117
0.02168000044000007,0.04336860,0.00000000
0.022720000389999995,0.00000000,0.00000000
0.02376000033000003,0.00000000,0.00000000
0.024800000280000067,0.04336860,0.00000000
0.025840000220000103,0.00000000,0.00000000
0.026880000160000028,0.04336860,0.00000000
0.027920000110000065,0.00000000,0.00000000
0.0289600000500001,0.00000000,0.00000000
0.030000000000000027,0.04336860,0.00000000
0.030640000500000042,3.78429508,0.71222931
0.03168000044000008,3.78429508,0.45164862
0.032720000390000004,3.78429508,0.74698573
0.03376000033000004,3.82781744,0.46899605
0.034800000280000076,3.82781744,0.66012549
0.03584000022000011,3.82781744,0.48640501
0.03688000016000004,3.78429508,0.99015749
0.037920000110000074,3.82781744,1.28549457
0.03896000005000011,3.82781744,0.31268454
0.040000000000000036,3.78429508,0.41689223
0.04064000050000005,3.78429508,0.83384597
0.04168000044000009,3.82781744,1.16387796
0.04272000039000001,3.82781744,0.86854082
0.04376000033000005,0.00000000,0.00000000
0.044800000280000085,0.00000000,0.00000000
0.04584000022000012,0.00000000,0.00000000
0.046880000160000046,0.00000000,0.00000000
0.04792000011000008,0.00000000,0.00000000
0.04896000005000012,0.00000000,0.00000000
0.050000000000000044,0.00000000,0.00000000
0.05064000050000006,0.00000000,0.00000000
0.051680000440000096,3.82781744,0.86854082
0.05272000039000002,3.82781744,1.40711117
0.05376000033000006,3.78429508,1.35500741
0.054800000280000094,3.78429508,1.28549457
0.05584000022000013,3.82781744,1.28549457
0.056880000160000055,3.82781744,1.30284202
0.05792000011000009,3.82781744,1.33759844
0.05896000005000013,3.82781744,1.37235487
0.06000000000000005,3.78429508,1.44186759
